x, y
0, 0
0.9850746268656716, 18.75
1.498507462686567, 24.261363636363637
2.011940298507463, 26.875
2.5074626865671643, 28.75
2.997014925373134, 30.170454545454543
3.4985074626865673, 31.079545454545453
3.988059701492537, 31.988636363636363
4.513432835820896, 32.67045454545455
4.997014925373135, 33.23863636363636
5.504477611940299, 33.86363636363636
5.994029850746268, 34.20454545454545
