x, y
0.9973708068902992, 18.647540983606557
1.2602901178603807, 22.975409836065573
1.5258386219401632, 25.68032786885246
1.786128739800544, 27.42622950819672
2.0543064369900272, 27.893442622950822
2.3198549410698095, 28.188524590163937
2.582774252039891, 28.40983606557377
2.8483227561196736, 28.508196721311474
3.1059836808703536, 28.87704918032787
3.3767905711695376, 28.58196721311475
3.6344514959202177, 28.80327868852459
3.902629193109701, 28.48360655737705
