in s,C1 in V
-2.5503417E+01,5.04785E-02
-2.5502958E+01,4.69238E-02
-2.5502499E+01,6.11426E-02
-2.5502040E+01,4.33691E-02
-2.5501581E+01,5.75879E-02
-2.5501122E+01,5.40332E-02
-2.5500663E+01,4.33691E-02
-2.5500204E+01,6.11426E-02
-2.5499745E+01,6.46973E-02
-2.5499286E+01,5.22559E-02
-2.5498827E+01,6.46973E-02
-2.5498368E+01,6.11426E-02
-2.5497909E+01,5.93652E-02
-2.5497450E+01,5.04785E-02
-2.5496991E+01,6.29199E-02
-2.5496532E+01,5.58105E-02
-2.5496073E+01,7.53613E-02
-2.5495614E+01,5.75879E-02
-2.5495155E+01,7.35840E-02
-2.5494696E+01,5.75879E-02
-2.5494237E+01,6.29199E-02
-2.5493778E+01,5.22559E-02
-2.5493319E+01,6.29199E-02
-2.5492860E+01,5.04785E-02
-2.5492401E+01,6.46973E-02
-2.5491942E+01,5.58105E-02
-2.5491483E+01,4.51465E-02
-2.5491024E+01,5.75879E-02
-2.5490565E+01,4.69238E-02
-2.5490106E+01,4.33691E-02
-2.5489647E+01,4.87012E-02
-2.5489188E+01,5.22559E-02
-2.5488729E+01,5.40332E-02
-2.5488270E+01,5.75879E-02
-2.5487811E+01,6.46973E-02
-2.5487352E+01,7.53613E-02
-2.5486893E+01,7.00293E-02
-2.5486434E+01,6.29199E-02
-2.5485975E+01,6.11426E-02
-2.5485516E+01,7.18066E-02
-2.5485057E+01,6.64746E-02
-2.5484598E+01,5.04785E-02
-2.5484139E+01,4.87012E-02
-2.5483680E+01,6.64746E-02
-2.5483221E+01,6.64746E-02
-2.5482762E+01,5.75879E-02
-2.5482303E+01,7.35840E-02
-2.5481844E+01,6.29199E-02
-2.5481385E+01,4.69238E-02
-2.5480926E+01,6.64746E-02
-2.5480467E+01,5.58105E-02
-2.5480008E+01,6.11426E-02
-2.5479549E+01,5.75879E-02
-2.5479090E+01,6.11426E-02
-2.5478631E+01,6.29199E-02
-2.5478172E+01,7.00293E-02
-2.5477713E+01,6.11426E-02
-2.5477254E+01,7.18066E-02
-2.5476795E+01,5.75879E-02
-2.5476336E+01,5.40332E-02
-2.5475877E+01,5.58105E-02
-2.5475418E+01,5.22559E-02
-2.5474959E+01,4.51465E-02
-2.5474500E+01,7.18066E-02
-2.5474041E+01,5.58105E-02
-2.5473582E+01,6.82520E-02
-2.5473123E+01,5.75879E-02
-2.5472664E+01,5.93652E-02
-2.5472205E+01,6.46973E-02
-2.5471746E+01,7.35840E-02
-2.5471287E+01,6.46973E-02
-2.5470828E+01,4.33691E-02
-2.5470369E+01,5.58105E-02
-2.5469910E+01,6.46973E-02
-2.5469451E+01,6.11426E-02
-2.5468992E+01,6.11426E-02
-2.5468533E+01,6.46973E-02
-2.5468074E+01,5.22559E-02
-2.5467615E+01,5.75879E-02
-2.5467156E+01,5.22559E-02
-2.5466697E+01,5.04785E-02
-2.5466238E+01,6.29199E-02
-2.5465779E+01,5.93652E-02
-2.5465320E+01,6.64746E-02
-2.5464861E+01,7.00293E-02
-2.5464402E+01,4.69238E-02
-2.5463943E+01,5.93652E-02
-2.5463484E+01,5.93652E-02
-2.5463025E+01,5.75879E-02
-2.5462566E+01,5.58105E-02
-2.5462107E+01,6.82520E-02
-2.5461648E+01,5.93652E-02
-2.5461189E+01,6.46973E-02
-2.5460730E+01,5.58105E-02
-2.5460271E+01,5.75879E-02
-2.5459812E+01,6.11426E-02
-2.5459353E+01,5.75879E-02
-2.5458894E+01,5.04785E-02
-2.5458435E+01,7.35840E-02
-2.5457976E+01,6.11426E-02
-2.5457517E+01,5.93652E-02
-2.5457058E+01,5.22559E-02
-2.5456599E+01,5.75879E-02
-2.5456140E+01,6.11426E-02
-2.5455681E+01,5.04785E-02
-2.5455222E+01,6.11426E-02
-2.5454763E+01,6.11426E-02
-2.5454304E+01,5.93652E-02
-2.5453845E+01,6.46973E-02
-2.5453386E+01,5.04785E-02
-2.5452927E+01,6.29199E-02
-2.5452468E+01,7.35840E-02
-2.5452009E+01,6.64746E-02
-2.5451550E+01,5.04785E-02
-2.5451091E+01,6.11426E-02
-2.5450632E+01,5.22559E-02
-2.5450173E+01,6.64746E-02
-2.5449714E+01,5.75879E-02
-2.5449255E+01,6.46973E-02
-2.5448796E+01,6.11426E-02
-2.5448337E+01,6.64746E-02
-2.5447878E+01,5.93652E-02
-2.5447419E+01,5.75879E-02
-2.5446960E+01,6.82520E-02
-2.5446501E+01,5.75879E-02
-2.5446042E+01,4.69238E-02
-2.5445583E+01,6.64746E-02
-2.5445124E+01,7.71387E-02
-2.5444665E+01,5.40332E-02
-2.5444206E+01,6.46973E-02
-2.5443747E+01,5.40332E-02
-2.5443288E+01,5.75879E-02
-2.5442829E+01,5.93652E-02
-2.5442370E+01,5.40332E-02
-2.5441911E+01,5.75879E-02
-2.5441452E+01,6.64746E-02
-2.5440993E+01,6.64746E-02
-2.5440534E+01,6.46973E-02
-2.5440075E+01,6.29199E-02
-2.5439616E+01,7.35840E-02
-2.5439157E+01,5.75879E-02
-2.5438698E+01,5.58105E-02
-2.5438239E+01,7.71387E-02
-2.5437780E+01,6.64746E-02
-2.5437321E+01,5.75879E-02
-2.5436862E+01,5.58105E-02
-2.5436403E+01,6.29199E-02
-2.5435944E+01,6.46973E-02
-2.5435485E+01,5.58105E-02
-2.5435026E+01,7.00293E-02
-2.5434567E+01,5.58105E-02
-2.5434108E+01,6.46973E-02
-2.5433649E+01,6.29199E-02
-2.5433190E+01,5.40332E-02
-2.5432731E+01,6.64746E-02
-2.5432272E+01,5.75879E-02
-2.5431813E+01,4.51465E-02
-2.5431354E+01,3.98145E-02
-2.5430895E+01,5.40332E-02
-2.5430436E+01,6.29199E-02
-2.5429977E+01,5.04785E-02
-2.5429518E+01,5.22559E-02
-2.5429059E+01,4.87012E-02
-2.5428600E+01,5.04785E-02
-2.5428141E+01,7.00293E-02
-2.5427682E+01,5.40332E-02
-2.5427223E+01,6.29199E-02
-2.5426764E+01,6.64746E-02
-2.5426305E+01,7.00293E-02
-2.5425846E+01,5.22559E-02
-2.5425387E+01,4.87012E-02
-2.5424928E+01,5.40332E-02
-2.5424469E+01,5.58105E-02
-2.5424010E+01,6.64746E-02
-2.5423551E+01,5.58105E-02
-2.5423092E+01,6.46973E-02
-2.5422633E+01,5.58105E-02
-2.5422174E+01,6.64746E-02
-2.5421715E+01,4.15918E-02
-2.5421256E+01,6.11426E-02
-2.5420797E+01,4.51465E-02
-2.5420338E+01,5.58105E-02
-2.5419879E+01,6.29199E-02
-2.5419420E+01,5.58105E-02
-2.5418961E+01,5.58105E-02
-2.5418502E+01,4.87012E-02
-2.5418043E+01,5.93652E-02
-2.5417584E+01,5.40332E-02
-2.5417125E+01,6.64746E-02
-2.5416666E+01,5.93652E-02
-2.5416207E+01,5.75879E-02
-2.5415748E+01,6.29199E-02
-2.5415289E+01,6.46973E-02
-2.5414830E+01,5.22559E-02
-2.5414371E+01,6.82520E-02
-2.5413912E+01,5.75879E-02
-2.5413453E+01,7.00293E-02
-2.5412994E+01,5.75879E-02
-2.5412535E+01,7.71387E-02
-2.5412076E+01,5.75879E-02
-2.5411617E+01,5.75879E-02
-2.5411158E+01,5.75879E-02
-2.5410699E+01,5.58105E-02
-2.5410240E+01,6.82520E-02
-2.5409781E+01,5.58105E-02
-2.5409322E+01,5.22559E-02
-2.5408863E+01,5.22559E-02
-2.5408404E+01,5.93652E-02
-2.5407945E+01,5.75879E-02
-2.5407486E+01,5.58105E-02
-2.5407027E+01,4.87012E-02
-2.5406568E+01,5.93652E-02
-2.5406109E+01,7.00293E-02
-2.5405650E+01,4.69238E-02
-2.5405191E+01,6.46973E-02
-2.5404732E+01,5.22559E-02
-2.5404273E+01,7.00293E-02
-2.5403814E+01,6.46973E-02
-2.5403355E+01,5.04785E-02
-2.5402896E+01,5.58105E-02
-2.5402437E+01,6.46973E-02
-2.5401978E+01,4.69238E-02
-2.5401519E+01,5.93652E-02
-2.5401060E+01,6.46973E-02
-2.5400601E+01,7.18066E-02
-2.5400142E+01,6.29199E-02
-2.5399683E+01,6.64746E-02
-2.5399224E+01,5.22559E-02
-2.5398765E+01,4.87012E-02
-2.5398306E+01,6.46973E-02
-2.5397847E+01,6.29199E-02
-2.5397388E+01,6.82520E-02
-2.5396929E+01,7.89160E-02
-2.5396470E+01,5.93652E-02
-2.5396011E+01,5.75879E-02
-2.5395552E+01,6.46973E-02
-2.5395093E+01,5.58105E-02
-2.5394634E+01,5.75879E-02
-2.5394175E+01,5.22559E-02
-2.5393716E+01,5.93652E-02
-2.5393257E+01,5.40332E-02
-2.5392798E+01,5.75879E-02
-2.5392339E+01,5.40332E-02
-2.5391880E+01,6.29199E-02
-2.5391421E+01,6.64746E-02
-2.5390962E+01,6.46973E-02
-2.5390503E+01,6.29199E-02
-2.5390044E+01,5.58105E-02
-2.5389585E+01,8.42480E-02
-2.5389126E+01,6.29199E-02
-2.5388667E+01,7.00293E-02
-2.5388208E+01,5.04785E-02
-2.5387749E+01,6.29199E-02
-2.5387290E+01,4.87012E-02
-2.5386831E+01,5.75879E-02
-2.5386372E+01,6.82520E-02
-2.5385913E+01,5.75879E-02
-2.5385454E+01,7.00293E-02
-2.5384995E+01,6.46973E-02
-2.5384536E+01,5.22559E-02
-2.5384077E+01,6.82520E-02
-2.5383618E+01,5.58105E-02
-2.5383159E+01,5.04785E-02
-2.5382700E+01,5.22559E-02
-2.5382241E+01,5.75879E-02
-2.5381782E+01,6.46973E-02
-2.5381323E+01,5.93652E-02
-2.5380864E+01,5.22559E-02
-2.5380405E+01,5.93652E-02
-2.5379946E+01,6.82520E-02
-2.5379487E+01,5.40332E-02
-2.5379028E+01,6.11426E-02
-2.5378569E+01,6.11426E-02
-2.5378110E+01,5.22559E-02
-2.5377651E+01,4.87012E-02
-2.5377192E+01,6.82520E-02
-2.5376733E+01,6.29199E-02
-2.5376274E+01,6.29199E-02
-2.5375815E+01,4.87012E-02
-2.5375356E+01,5.75879E-02
-2.5374897E+01,5.40332E-02
-2.5374438E+01,4.51465E-02
-2.5373979E+01,4.51465E-02
-2.5373520E+01,6.46973E-02
-2.5373061E+01,6.46973E-02
-2.5372602E+01,5.58105E-02
-2.5372143E+01,8.24707E-02
-2.5371684E+01,5.58105E-02
-2.5371225E+01,3.44824E-02
-2.5370766E+01,5.22559E-02
-2.5370307E+01,5.22559E-02
-2.5369848E+01,5.40332E-02
-2.5369389E+01,7.18066E-02
-2.5368930E+01,5.40332E-02
-2.5368471E+01,5.93652E-02
-2.5368012E+01,5.58105E-02
-2.5367553E+01,5.58105E-02
-2.5367094E+01,5.75879E-02
-2.5366635E+01,5.22559E-02
-2.5366176E+01,6.11426E-02
-2.5365717E+01,5.93652E-02
-2.5365258E+01,6.64746E-02
-2.5364799E+01,5.93652E-02
-2.5364340E+01,6.29199E-02
-2.5363881E+01,5.75879E-02
-2.5363422E+01,6.11426E-02
-2.5362963E+01,7.18066E-02
-2.5362504E+01,5.22559E-02
-2.5362045E+01,5.93652E-02
-2.5361586E+01,5.04785E-02
-2.5361127E+01,6.64746E-02
-2.5360668E+01,7.35840E-02
-2.5360209E+01,5.40332E-02
-2.5359750E+01,7.00293E-02
-2.5359291E+01,5.04785E-02
-2.5358832E+01,5.93652E-02
-2.5358373E+01,6.64746E-02
-2.5357914E+01,5.58105E-02
-2.5357455E+01,5.93652E-02
-2.5356996E+01,4.51465E-02
-2.5356537E+01,5.75879E-02
-2.5356078E+01,5.22559E-02
-2.5355619E+01,7.18066E-02
-2.5355160E+01,5.75879E-02
-2.5354701E+01,5.04785E-02
-2.5354242E+01,5.40332E-02
-2.5353783E+01,7.00293E-02
-2.5353324E+01,4.51465E-02
-2.5352865E+01,5.75879E-02
-2.5352406E+01,6.29199E-02
-2.5351947E+01,5.04785E-02
-2.5351488E+01,5.22559E-02
-2.5351029E+01,5.40332E-02
-2.5350570E+01,5.40332E-02
-2.5350111E+01,5.22559E-02
-2.5349652E+01,5.93652E-02
-2.5349193E+01,6.46973E-02
-2.5348734E+01,5.40332E-02
-2.5348275E+01,7.71387E-02
-2.5347816E+01,7.35840E-02
-2.5347357E+01,5.75879E-02
-2.5346898E+01,4.69238E-02
-2.5346439E+01,5.58105E-02
-2.5345980E+01,5.93652E-02
-2.5345521E+01,5.22559E-02
-2.5345062E+01,5.04785E-02
-2.5344603E+01,6.29199E-02
-2.5344144E+01,5.58105E-02
-2.5343685E+01,5.75879E-02
-2.5343226E+01,7.00293E-02
-2.5342767E+01,6.11426E-02
-2.5342308E+01,4.69238E-02
-2.5341849E+01,5.75879E-02
-2.5341390E+01,6.64746E-02
-2.5340931E+01,5.40332E-02
-2.5340472E+01,5.93652E-02
-2.5340013E+01,6.46973E-02
-2.5339554E+01,6.29199E-02
-2.5339095E+01,5.75879E-02
-2.5338636E+01,5.22559E-02
-2.5338177E+01,5.40332E-02
-2.5337718E+01,5.04785E-02
-2.5337259E+01,5.93652E-02
-2.5336800E+01,5.93652E-02
-2.5336341E+01,6.29199E-02
-2.5335882E+01,4.15918E-02
-2.5335423E+01,7.00293E-02
-2.5334964E+01,6.29199E-02
-2.5334505E+01,5.75879E-02
-2.5334046E+01,7.18066E-02
-2.5333587E+01,5.93652E-02
-2.5333128E+01,5.75879E-02
-2.5332669E+01,5.58105E-02
-2.5332210E+01,4.51465E-02
-2.5331751E+01,5.40332E-02
-2.5331292E+01,6.64746E-02
-2.5330833E+01,6.11426E-02
-2.5330374E+01,6.29199E-02
-2.5329915E+01,6.11426E-02
-2.5329456E+01,4.15918E-02
-2.5328997E+01,6.82520E-02
-2.5328538E+01,7.53613E-02
-2.5328079E+01,6.64746E-02
-2.5327620E+01,5.75879E-02
-2.5327161E+01,6.29199E-02
-2.5326702E+01,7.53613E-02
-2.5326243E+01,5.75879E-02
-2.5325784E+01,5.93652E-02
-2.5325325E+01,5.75879E-02
-2.5324866E+01,5.22559E-02
-2.5324407E+01,4.87012E-02
-2.5323948E+01,6.29199E-02
-2.5323489E+01,5.58105E-02
-2.5323030E+01,5.93652E-02
-2.5322571E+01,4.87012E-02
-2.5322112E+01,5.22559E-02
-2.5321653E+01,7.00293E-02
-2.5321194E+01,5.75879E-02
-2.5320735E+01,6.11426E-02
-2.5320276E+01,6.64746E-02
-2.5319817E+01,6.82520E-02
-2.5319358E+01,6.82520E-02
-2.5318899E+01,5.22559E-02
-2.5318440E+01,5.04785E-02
-2.5317981E+01,5.75879E-02
-2.5317522E+01,6.82520E-02
-2.5317063E+01,4.33691E-02
-2.5316604E+01,6.11426E-02
-2.5316145E+01,5.22559E-02
-2.5315686E+01,5.22559E-02
-2.5315227E+01,6.64746E-02
-2.5314768E+01,5.58105E-02
-2.5314309E+01,6.46973E-02
-2.5313850E+01,5.04785E-02
-2.5313391E+01,5.93652E-02
-2.5312932E+01,5.75879E-02
-2.5312473E+01,5.22559E-02
-2.5312014E+01,4.87012E-02
-2.5311555E+01,4.51465E-02
-2.5311096E+01,3.09277E-02
-2.5310637E+01,3.62598E-02
-2.5310178E+01,5.93652E-02
-2.5309719E+01,5.22559E-02
-2.5309260E+01,5.93652E-02
-2.5308801E+01,4.69238E-02
-2.5308342E+01,5.40332E-02
-2.5307883E+01,5.93652E-02
-2.5307424E+01,4.51465E-02
-2.5306965E+01,4.15918E-02
-2.5306506E+01,5.75879E-02
-2.5306047E+01,4.51465E-02
-2.5305588E+01,5.75879E-02
-2.5305129E+01,6.64746E-02
-2.5304670E+01,5.93652E-02
-2.5304211E+01,4.87012E-02
-2.5303752E+01,6.29199E-02
-2.5303293E+01,5.58105E-02
-2.5302834E+01,5.75879E-02
-2.5302375E+01,6.46973E-02
-2.5301916E+01,8.60254E-02
-2.5301457E+01,5.22559E-02
-2.5300998E+01,5.75879E-02
-2.5300539E+01,5.58105E-02
-2.5300080E+01,5.22559E-02
-2.5299621E+01,6.46973E-02
-2.5299162E+01,5.93652E-02
-2.5298703E+01,6.46973E-02
-2.5298244E+01,6.29199E-02
-2.5297785E+01,5.22559E-02
-2.5297326E+01,5.93652E-02
-2.5296867E+01,7.35840E-02
-2.5296408E+01,5.75879E-02
-2.5295949E+01,5.75879E-02
-2.5295490E+01,4.87012E-02
-2.5295031E+01,6.46973E-02
-2.5294572E+01,5.93652E-02
-2.5294113E+01,6.11426E-02
-2.5293654E+01,7.35840E-02
-2.5293195E+01,7.18066E-02
-2.5292736E+01,5.22559E-02
-2.5292277E+01,4.69238E-02
-2.5291818E+01,5.58105E-02
-2.5291359E+01,5.22559E-02
-2.5290900E+01,6.11426E-02
-2.5290441E+01,6.46973E-02
-2.5289982E+01,5.04785E-02
-2.5289523E+01,5.75879E-02
-2.5289064E+01,6.46973E-02
-2.5288605E+01,6.64746E-02
-2.5288146E+01,6.11426E-02
-2.5287687E+01,6.11426E-02
-2.5287228E+01,8.42480E-02
-2.5286769E+01,4.87012E-02
-2.5286310E+01,5.58105E-02
-2.5285851E+01,5.75879E-02
-2.5285392E+01,6.64746E-02
-2.5284933E+01,4.87012E-02
-2.5284474E+01,6.64746E-02
-2.5284015E+01,5.75879E-02
-2.5283556E+01,6.46973E-02
-2.5283097E+01,4.33691E-02
-2.5282638E+01,5.04785E-02
-2.5282179E+01,3.98145E-02
-2.5281720E+01,4.69238E-02
-2.5281261E+01,5.04785E-02
-2.5280802E+01,5.04785E-02
-2.5280343E+01,5.58105E-02
-2.5279884E+01,6.64746E-02
-2.5279425E+01,5.22559E-02
-2.5278966E+01,6.11426E-02
-2.5278507E+01,6.82520E-02
-2.5278048E+01,6.64746E-02
-2.5277589E+01,4.69238E-02
-2.5277130E+01,4.33691E-02
-2.5276671E+01,5.58105E-02
-2.5276212E+01,5.58105E-02
-2.5275753E+01,6.64746E-02
-2.5275294E+01,4.69238E-02
-2.5274835E+01,7.71387E-02
-2.5274376E+01,6.64746E-02
-2.5273917E+01,3.80371E-02
-2.5273458E+01,6.46973E-02
-2.5272999E+01,5.58105E-02
-2.5272540E+01,7.00293E-02
-2.5272081E+01,7.89160E-02
-2.5271622E+01,5.22559E-02
-2.5271163E+01,5.22559E-02
-2.5270704E+01,5.40332E-02
-2.5270245E+01,5.75879E-02
-2.5269786E+01,5.75879E-02
-2.5269327E+01,5.93652E-02
-2.5268868E+01,5.58105E-02
-2.5268409E+01,5.40332E-02
-2.5267950E+01,5.22559E-02
-2.5267491E+01,5.04785E-02
-2.5267032E+01,6.82520E-02
-2.5266573E+01,5.40332E-02
-2.5266114E+01,6.11426E-02
-2.5265655E+01,5.75879E-02
-2.5265196E+01,5.04785E-02
-2.5264737E+01,5.22559E-02
-2.5264278E+01,6.29199E-02
-2.5263819E+01,6.11426E-02
-2.5263360E+01,6.46973E-02
-2.5262901E+01,6.82520E-02
-2.5262442E+01,6.29199E-02
-2.5261983E+01,4.69238E-02
-2.5261524E+01,6.82520E-02
-2.5261065E+01,6.64746E-02
-2.5260606E+01,5.93652E-02
-2.5260147E+01,5.04785E-02
-2.5259688E+01,5.22559E-02
-2.5259229E+01,5.58105E-02
-2.5258770E+01,6.29199E-02
-2.5258311E+01,7.00293E-02
-2.5257852E+01,6.46973E-02
-2.5257393E+01,6.46973E-02
-2.5256934E+01,5.58105E-02
-2.5256475E+01,5.75879E-02
-2.5256016E+01,5.22559E-02
-2.5255557E+01,5.75879E-02
-2.5255098E+01,4.87012E-02
-2.5254639E+01,5.93652E-02
-2.5254180E+01,4.69238E-02
-2.5253721E+01,7.18066E-02
-2.5253262E+01,6.64746E-02
-2.5252803E+01,4.87012E-02
-2.5252344E+01,7.00293E-02
-2.5251885E+01,3.80371E-02
-2.5251426E+01,6.29199E-02
-2.5250967E+01,5.04785E-02
-2.5250508E+01,6.11426E-02
-2.5250049E+01,4.51465E-02
-2.5249590E+01,5.58105E-02
-2.5249131E+01,4.69238E-02
-2.5248672E+01,6.46973E-02
-2.5248213E+01,3.27051E-02
-2.5247754E+01,5.04785E-02
-2.5247295E+01,6.29199E-02
-2.5246836E+01,7.00293E-02
-2.5246377E+01,5.04785E-02
-2.5245918E+01,5.75879E-02
-2.5245459E+01,5.40332E-02
-2.5245000E+01,6.11426E-02
-2.5244541E+01,6.46973E-02
-2.5244082E+01,7.18066E-02
-2.5243623E+01,6.29199E-02
-2.5243164E+01,5.75879E-02
-2.5242705E+01,6.29199E-02
-2.5242246E+01,4.15918E-02
-2.5241787E+01,6.64746E-02
-2.5241328E+01,7.00293E-02
-2.5240869E+01,6.64746E-02
-2.5240410E+01,4.87012E-02
-2.5239951E+01,6.82520E-02
-2.5239492E+01,4.87012E-02
-2.5239033E+01,5.40332E-02
-2.5238574E+01,7.00293E-02
-2.5238115E+01,5.58105E-02
-2.5237656E+01,5.75879E-02
-2.5237197E+01,3.44824E-02
-2.5236738E+01,4.87012E-02
-2.5236279E+01,5.58105E-02
-2.5235820E+01,4.51465E-02
-2.5235361E+01,4.87012E-02
-2.5234902E+01,5.58105E-02
-2.5234443E+01,4.51465E-02
-2.5233984E+01,5.22559E-02
-2.5233525E+01,6.82520E-02
-2.5233066E+01,5.75879E-02
-2.5232607E+01,6.64746E-02
-2.5232148E+01,5.75879E-02
-2.5231689E+01,5.40332E-02
-2.5231230E+01,5.75879E-02
-2.5230771E+01,5.04785E-02
-2.5230312E+01,5.40332E-02
-2.5229853E+01,6.29199E-02
-2.5229394E+01,7.53613E-02
-2.5228935E+01,4.87012E-02
-2.5228476E+01,5.04785E-02
-2.5228017E+01,5.22559E-02
-2.5227558E+01,7.18066E-02
-2.5227099E+01,5.04785E-02
-2.5226640E+01,8.78027E-02
-2.5226181E+01,4.51465E-02
-2.5225722E+01,5.22559E-02
-2.5225263E+01,6.64746E-02
-2.5224804E+01,5.75879E-02
-2.5224345E+01,8.24707E-02
-2.5223886E+01,6.29199E-02
-2.5223427E+01,7.35840E-02
-2.5222968E+01,7.53613E-02
-2.5222509E+01,5.40332E-02
-2.5222050E+01,8.24707E-02
-2.5221591E+01,6.46973E-02
-2.5221132E+01,6.11426E-02
-2.5220673E+01,5.58105E-02
-2.5220214E+01,6.29199E-02
-2.5219755E+01,6.46973E-02
-2.5219296E+01,6.82520E-02
-2.5218837E+01,5.75879E-02
-2.5218378E+01,7.00293E-02
-2.5217919E+01,5.93652E-02
-2.5217460E+01,6.11426E-02
-2.5217001E+01,8.60254E-02
-2.5216542E+01,5.58105E-02
-2.5216083E+01,5.04785E-02
-2.5215624E+01,6.46973E-02
-2.5215165E+01,4.87012E-02
-2.5214706E+01,5.75879E-02
-2.5214247E+01,3.98145E-02
-2.5213788E+01,4.51465E-02
-2.5213329E+01,6.11426E-02
-2.5212870E+01,5.04785E-02
-2.5212411E+01,6.29199E-02
-2.5211952E+01,4.69238E-02
-2.5211493E+01,4.15918E-02
-2.5211034E+01,5.93652E-02
-2.5210575E+01,6.64746E-02
-2.5210116E+01,6.46973E-02
-2.5209657E+01,4.87012E-02
-2.5209198E+01,5.22559E-02
-2.5208739E+01,4.69238E-02
-2.5208280E+01,5.93652E-02
-2.5207821E+01,5.93652E-02
-2.5207362E+01,7.35840E-02
-2.5206903E+01,4.33691E-02
-2.5206444E+01,5.04785E-02
-2.5205985E+01,7.00293E-02
-2.5205526E+01,4.15918E-02
-2.5205067E+01,5.93652E-02
-2.5204608E+01,5.04785E-02
-2.5204149E+01,7.35840E-02
-2.5203690E+01,5.58105E-02
-2.5203231E+01,6.64746E-02
-2.5202772E+01,4.33691E-02
-2.5202313E+01,5.75879E-02
-2.5201854E+01,5.22559E-02
-2.5201395E+01,5.04785E-02
-2.5200936E+01,4.87012E-02
-2.5200477E+01,6.82520E-02
-2.5200018E+01,6.64746E-02
-2.5199559E+01,5.40332E-02
-2.5199100E+01,6.46973E-02
-2.5198641E+01,4.87012E-02
-2.5198182E+01,6.46973E-02
-2.5197723E+01,6.82520E-02
-2.5197264E+01,6.82520E-02
-2.5196805E+01,3.62598E-02
-2.5196346E+01,4.87012E-02
-2.5195887E+01,6.82520E-02
-2.5195428E+01,4.51465E-02
-2.5194969E+01,5.93652E-02
-2.5194510E+01,4.15918E-02
-2.5194051E+01,3.80371E-02
-2.5193592E+01,5.93652E-02
-2.5193133E+01,4.51465E-02
-2.5192674E+01,7.35840E-02
-2.5192215E+01,5.40332E-02
-2.5191756E+01,5.40332E-02
-2.5191297E+01,4.87012E-02
-2.5190838E+01,5.22559E-02
-2.5190379E+01,6.46973E-02
-2.5189920E+01,4.87012E-02
-2.5189461E+01,5.58105E-02
-2.5189002E+01,6.64746E-02
-2.5188543E+01,6.11426E-02
-2.5188084E+01,5.40332E-02
-2.5187625E+01,5.58105E-02
-2.5187166E+01,3.80371E-02
-2.5186707E+01,7.53613E-02
-2.5186248E+01,6.64746E-02
-2.5185789E+01,5.22559E-02
-2.5185330E+01,5.22559E-02
-2.5184871E+01,5.58105E-02
-2.5184412E+01,7.18066E-02
-2.5183953E+01,4.87012E-02
-2.5183494E+01,6.46973E-02
-2.5183035E+01,5.93652E-02
-2.5182576E+01,5.40332E-02
-2.5182117E+01,5.93652E-02
-2.5181658E+01,6.11426E-02
-2.5181199E+01,5.40332E-02
-2.5180740E+01,6.29199E-02
-2.5180281E+01,6.11426E-02
-2.5179822E+01,5.93652E-02
-2.5179363E+01,6.29199E-02
-2.5178904E+01,7.00293E-02
-2.5178445E+01,5.58105E-02
-2.5177986E+01,7.35840E-02
-2.5177527E+01,7.00293E-02
-2.5177068E+01,6.64746E-02
-2.5176609E+01,6.29199E-02
-2.5176150E+01,6.29199E-02
-2.5175691E+01,5.75879E-02
-2.5175232E+01,5.93652E-02
-2.5174773E+01,5.93652E-02
-2.5174314E+01,5.58105E-02
-2.5173855E+01,6.82520E-02
-2.5173396E+01,5.04785E-02
-2.5172937E+01,6.82520E-02
-2.5172478E+01,6.11426E-02
-2.5172019E+01,5.22559E-02
-2.5171560E+01,6.11426E-02
-2.5171101E+01,5.75879E-02
-2.5170642E+01,5.75879E-02
-2.5170183E+01,5.22559E-02
-2.5169724E+01,7.18066E-02
-2.5169265E+01,6.11426E-02
-2.5168806E+01,5.04785E-02
-2.5168347E+01,5.75879E-02
-2.5167888E+01,5.93652E-02
-2.5167429E+01,7.71387E-02
-2.5166970E+01,4.69238E-02
-2.5166511E+01,5.40332E-02
-2.5166052E+01,7.89160E-02
-2.5165593E+01,7.18066E-02
-2.5165134E+01,6.82520E-02
-2.5164675E+01,4.69238E-02
-2.5164216E+01,6.11426E-02
-2.5163757E+01,3.80371E-02
-2.5163298E+01,5.58105E-02
-2.5162839E+01,6.11426E-02
-2.5162380E+01,5.58105E-02
-2.5161921E+01,5.58105E-02
-2.5161462E+01,7.00293E-02
-2.5161003E+01,4.87012E-02
-2.5160544E+01,7.00293E-02
-2.5160085E+01,6.29199E-02
-2.5159626E+01,3.62598E-02
-2.5159167E+01,6.46973E-02
-2.5158708E+01,5.93652E-02
-2.5158249E+01,5.75879E-02
-2.5157790E+01,5.22559E-02
-2.5157331E+01,6.29199E-02
-2.5156872E+01,5.22559E-02
-2.5156413E+01,5.75879E-02
-2.5155954E+01,5.75879E-02
-2.5155495E+01,5.93652E-02
-2.5155036E+01,7.18066E-02
-2.5154577E+01,5.75879E-02
-2.5154118E+01,5.22559E-02
-2.5153659E+01,5.75879E-02
-2.5153200E+01,5.58105E-02
-2.5152741E+01,6.29199E-02
-2.5152282E+01,4.33691E-02
-2.5151823E+01,4.51465E-02
-2.5151364E+01,7.71387E-02
-2.5150905E+01,7.00293E-02
-2.5150446E+01,7.00293E-02
-2.5149987E+01,5.58105E-02
-2.5149528E+01,6.11426E-02
-2.5149069E+01,5.75879E-02
-2.5148610E+01,6.64746E-02
-2.5148151E+01,6.46973E-02
-2.5147692E+01,7.18066E-02
-2.5147233E+01,5.22559E-02
