in s,C1 in V
-2.2035936E+00,6.10352E-02
-2.2035019E+00,6.49414E-02
-2.2034102E+00,6.78711E-02
-2.2033186E+00,5.41992E-02
-2.2032269E+00,6.78711E-02
-2.2031353E+00,5.71289E-02
-2.2030436E+00,6.49414E-02
-2.2029520E+00,5.61523E-02
-2.2028603E+00,6.78711E-02
-2.2027686E+00,6.39648E-02
-2.2026770E+00,5.90820E-02
-2.2025853E+00,6.29883E-02
-2.2024937E+00,6.78711E-02
-2.2024020E+00,6.59180E-02
-2.2023104E+00,6.49414E-02
-2.2022187E+00,6.88477E-02
-2.2021271E+00,6.68945E-02
-2.2020354E+00,6.68945E-02
-2.2019437E+00,5.90820E-02
-2.2018521E+00,6.49414E-02
-2.2017604E+00,6.68945E-02
-2.2016688E+00,5.81055E-02
-2.2015771E+00,6.49414E-02
-2.2014855E+00,7.08008E-02
-2.2013938E+00,5.71289E-02
-2.2013022E+00,6.00586E-02
-2.2012105E+00,7.37305E-02
-2.2011188E+00,6.59180E-02
-2.2010272E+00,6.00586E-02
-2.2009355E+00,5.90820E-02
-2.2008439E+00,6.29883E-02
-2.2007522E+00,6.20117E-02
-2.2006606E+00,6.49414E-02
-2.2005689E+00,6.49414E-02
-2.2004772E+00,6.29883E-02
-2.2003856E+00,5.81055E-02
-2.2002939E+00,5.51758E-02
-2.2002023E+00,6.68945E-02
-2.2001106E+00,6.49414E-02
-2.2000190E+00,6.20117E-02
-2.1999273E+00,6.59180E-02
-2.1998357E+00,6.88477E-02
-2.1997440E+00,6.10352E-02
-2.1996523E+00,7.08008E-02
-2.1995607E+00,6.68945E-02
-2.1994690E+00,6.49414E-02
-2.1993774E+00,6.98242E-02
-2.1992857E+00,6.39648E-02
-2.1991941E+00,6.20117E-02
-2.1991024E+00,6.29883E-02
-2.1990108E+00,5.90820E-02
-2.1989191E+00,5.81055E-02
-2.1988274E+00,6.29883E-02
-2.1987358E+00,6.59180E-02
-2.1986441E+00,6.68945E-02
-2.1985525E+00,6.20117E-02
-2.1984608E+00,6.59180E-02
-2.1983692E+00,6.10352E-02
-2.1982775E+00,6.49414E-02
-2.1981858E+00,6.10352E-02
-2.1980942E+00,6.59180E-02
-2.1980025E+00,6.00586E-02
-2.1979109E+00,6.88477E-02
-2.1978192E+00,6.68945E-02
-2.1977276E+00,5.81055E-02
-2.1976359E+00,5.90820E-02
-2.1975443E+00,6.78711E-02
-2.1974526E+00,5.90820E-02
-2.1973609E+00,5.51758E-02
-2.1972693E+00,6.49414E-02
-2.1971776E+00,6.49414E-02
-2.1970860E+00,6.00586E-02
-2.1969943E+00,6.88477E-02
-2.1969027E+00,7.76367E-02
-2.1968110E+00,6.49414E-02
-2.1967194E+00,7.08008E-02
-2.1966277E+00,6.39648E-02
-2.1965360E+00,6.10352E-02
-2.1964444E+00,5.32227E-02
-2.1963527E+00,6.39648E-02
-2.1962611E+00,5.51758E-02
-2.1961694E+00,6.10352E-02
-2.1960778E+00,6.68945E-02
-2.1959861E+00,6.39648E-02
-2.1958944E+00,5.61523E-02
-2.1958028E+00,6.39648E-02
-2.1957111E+00,6.78711E-02
-2.1956195E+00,6.49414E-02
-2.1955278E+00,6.10352E-02
-2.1954362E+00,6.10352E-02
-2.1953445E+00,6.39648E-02
-2.1952529E+00,6.10352E-02
-2.1951612E+00,5.61523E-02
-2.1950695E+00,5.71289E-02
-2.1949779E+00,6.68945E-02
-2.1948862E+00,6.29883E-02
-2.1947946E+00,5.61523E-02
-2.1947029E+00,6.29883E-02
-2.1946113E+00,6.59180E-02
-2.1945196E+00,6.68945E-02
-2.1944280E+00,6.10352E-02
-2.1943363E+00,7.08008E-02
-2.1942446E+00,7.08008E-02
-2.1941530E+00,5.71289E-02
-2.1940613E+00,6.68945E-02
-2.1939697E+00,6.49414E-02
-2.1938780E+00,6.00586E-02
-2.1937864E+00,6.88477E-02
-2.1936947E+00,6.39648E-02
-2.1936030E+00,5.90820E-02
-2.1935114E+00,6.59180E-02
-2.1934197E+00,6.98242E-02
-2.1933281E+00,7.17773E-02
-2.1932364E+00,6.68945E-02
-2.1931448E+00,5.81055E-02
-2.1930531E+00,6.29883E-02
-2.1929615E+00,6.59180E-02
-2.1928698E+00,6.49414E-02
-2.1927781E+00,6.20117E-02
-2.1926865E+00,6.39648E-02
-2.1925948E+00,5.02930E-02
-2.1925032E+00,6.98242E-02
-2.1924115E+00,6.49414E-02
-2.1923199E+00,6.29883E-02
-2.1922282E+00,6.00586E-02
-2.1921366E+00,6.00586E-02
-2.1920449E+00,5.81055E-02
-2.1919532E+00,6.78711E-02
-2.1918616E+00,6.59180E-02
-2.1917699E+00,6.49414E-02
-2.1916783E+00,6.68945E-02
-2.1915866E+00,6.59180E-02
-2.1914950E+00,6.68945E-02
-2.1914033E+00,6.68945E-02
-2.1913116E+00,5.71289E-02
-2.1912200E+00,5.90820E-02
-2.1911283E+00,6.20117E-02
-2.1910367E+00,6.20117E-02
-2.1909450E+00,6.49414E-02
-2.1908534E+00,6.39648E-02
-2.1907617E+00,6.10352E-02
-2.1906701E+00,7.27539E-02
-2.1905784E+00,5.81055E-02
-2.1904867E+00,5.61523E-02
-2.1903951E+00,5.81055E-02
-2.1903034E+00,6.68945E-02
-2.1902118E+00,5.81055E-02
-2.1901201E+00,6.29883E-02
-2.1900285E+00,6.49414E-02
-2.1899368E+00,5.90820E-02
-2.1898452E+00,6.29883E-02
-2.1897535E+00,6.59180E-02
-2.1896618E+00,7.27539E-02
-2.1895702E+00,6.00586E-02
-2.1894785E+00,7.27539E-02
-2.1893869E+00,6.00586E-02
-2.1892952E+00,5.81055E-02
-2.1892036E+00,6.88477E-02
-2.1891119E+00,6.20117E-02
-2.1890202E+00,5.51758E-02
-2.1889286E+00,6.39648E-02
-2.1888369E+00,6.68945E-02
-2.1887453E+00,6.49414E-02
-2.1886536E+00,6.49414E-02
-2.1885620E+00,6.68945E-02
-2.1884703E+00,6.59180E-02
-2.1883787E+00,5.90820E-02
-2.1882870E+00,6.59180E-02
-2.1881953E+00,6.78711E-02
-2.1881037E+00,6.88477E-02
-2.1880120E+00,6.49414E-02
-2.1879204E+00,6.68945E-02
-2.1878287E+00,6.59180E-02
-2.1877371E+00,6.88477E-02
-2.1876454E+00,6.39648E-02
-2.1875538E+00,5.81055E-02
-2.1874621E+00,6.00586E-02
-2.1873704E+00,6.88477E-02
-2.1872788E+00,6.39648E-02
-2.1871871E+00,6.78711E-02
-2.1870955E+00,6.20117E-02
-2.1870038E+00,6.39648E-02
-2.1869122E+00,6.00586E-02
-2.1868205E+00,6.59180E-02
-2.1867288E+00,6.10352E-02
-2.1866372E+00,5.81055E-02
-2.1865455E+00,6.49414E-02
-2.1864539E+00,5.81055E-02
-2.1863622E+00,5.90820E-02
-2.1862706E+00,5.61523E-02
-2.1861789E+00,6.00586E-02
-2.1860873E+00,6.39648E-02
-2.1859956E+00,6.29883E-02
-2.1859039E+00,6.39648E-02
-2.1858123E+00,5.81055E-02
-2.1857206E+00,6.29883E-02
-2.1856290E+00,6.68945E-02
-2.1855373E+00,6.68945E-02
-2.1854457E+00,6.68945E-02
-2.1853540E+00,6.39648E-02
-2.1852624E+00,6.49414E-02
-2.1851707E+00,5.81055E-02
-2.1850790E+00,6.39648E-02
-2.1849874E+00,6.68945E-02
-2.1848957E+00,6.78711E-02
-2.1848041E+00,5.51758E-02
-2.1847124E+00,7.27539E-02
-2.1846208E+00,6.10352E-02
-2.1845291E+00,6.88477E-02
-2.1844374E+00,6.10352E-02
-2.1843458E+00,6.10352E-02
-2.1842541E+00,5.90820E-02
-2.1841625E+00,6.59180E-02
-2.1840708E+00,6.49414E-02
-2.1839792E+00,6.49414E-02
-2.1838875E+00,6.49414E-02
-2.1837959E+00,6.00586E-02
-2.1837042E+00,6.00586E-02
-2.1836125E+00,6.59180E-02
-2.1835209E+00,6.00586E-02
-2.1834292E+00,6.59180E-02
-2.1833376E+00,6.59180E-02
-2.1832459E+00,6.10352E-02
-2.1831543E+00,6.10352E-02
-2.1830626E+00,6.98242E-02
-2.1829710E+00,6.00586E-02
-2.1828793E+00,6.49414E-02
-2.1827876E+00,6.29883E-02
-2.1826960E+00,6.78711E-02
-2.1826043E+00,6.59180E-02
-2.1825127E+00,6.98242E-02
-2.1824210E+00,6.39648E-02
-2.1823294E+00,6.10352E-02
-2.1822377E+00,6.98242E-02
-2.1821460E+00,6.29883E-02
-2.1820544E+00,5.90820E-02
-2.1819627E+00,6.78711E-02
-2.1818711E+00,6.00586E-02
-2.1817794E+00,5.71289E-02
-2.1816878E+00,5.90820E-02
-2.1815961E+00,6.98242E-02
-2.1815045E+00,5.81055E-02
-2.1814128E+00,6.59180E-02
-2.1813211E+00,6.49414E-02
-2.1812295E+00,6.39648E-02
-2.1811378E+00,6.39648E-02
-2.1810462E+00,6.29883E-02
-2.1809545E+00,6.39648E-02
-2.1808629E+00,6.49414E-02
-2.1807712E+00,6.39648E-02
-2.1806796E+00,6.49414E-02
-2.1805879E+00,6.10352E-02
-2.1804962E+00,6.49414E-02
-2.1804046E+00,6.20117E-02
-2.1803129E+00,6.10352E-02
-2.1802213E+00,6.78711E-02
-2.1801296E+00,6.98242E-02
-2.1800380E+00,6.59180E-02
-2.1799463E+00,6.00586E-02
-2.1798546E+00,6.39648E-02
-2.1797630E+00,6.39648E-02
-2.1796713E+00,6.39648E-02
-2.1795797E+00,6.39648E-02
-2.1794880E+00,5.51758E-02
-2.1793964E+00,6.39648E-02
-2.1793047E+00,6.29883E-02
-2.1792131E+00,5.90820E-02
-2.1791214E+00,6.88477E-02
-2.1790297E+00,6.10352E-02
-2.1789381E+00,6.39648E-02
-2.1788464E+00,6.10352E-02
-2.1787548E+00,6.49414E-02
-2.1786631E+00,6.20117E-02
-2.1785715E+00,6.39648E-02
-2.1784798E+00,6.39648E-02
-2.1783882E+00,6.00586E-02
-2.1782965E+00,6.00586E-02
-2.1782048E+00,5.71289E-02
-2.1781132E+00,6.20117E-02
-2.1780215E+00,6.20117E-02
-2.1779299E+00,6.10352E-02
-2.1778382E+00,6.20117E-02
-2.1777466E+00,6.39648E-02
-2.1776549E+00,6.78711E-02
-2.1775632E+00,5.22461E-02
-2.1774716E+00,6.59180E-02
-2.1773799E+00,6.00586E-02
-2.1772883E+00,5.90820E-02
-2.1771966E+00,6.00586E-02
-2.1771050E+00,6.10352E-02
-2.1770133E+00,5.90820E-02
-2.1769217E+00,6.10352E-02
-2.1768300E+00,6.88477E-02
-2.1767383E+00,6.78711E-02
-2.1766467E+00,6.00586E-02
-2.1765550E+00,6.59180E-02
-2.1764634E+00,7.08008E-02
-2.1763717E+00,6.78711E-02
-2.1762801E+00,6.98242E-02
-2.1761884E+00,5.90820E-02
-2.1760968E+00,6.59180E-02
-2.1760051E+00,6.20117E-02
-2.1759134E+00,6.68945E-02
-2.1758218E+00,6.68945E-02
-2.1757301E+00,6.78711E-02
-2.1756385E+00,6.29883E-02
-2.1755468E+00,5.90820E-02
-2.1754552E+00,6.59180E-02
-2.1753635E+00,6.59180E-02
-2.1752718E+00,6.39648E-02
-2.1751802E+00,6.78711E-02
-2.1750885E+00,6.49414E-02
-2.1749969E+00,6.20117E-02
-2.1749052E+00,6.39648E-02
-2.1748136E+00,6.78711E-02
-2.1747219E+00,6.78711E-02
-2.1746303E+00,6.88477E-02
-2.1745386E+00,5.71289E-02
-2.1744469E+00,7.17773E-02
-2.1743553E+00,6.98242E-02
-2.1742636E+00,6.00586E-02
-2.1741720E+00,5.90820E-02
-2.1740803E+00,5.81055E-02
-2.1739887E+00,6.49414E-02
-2.1738970E+00,5.81055E-02
-2.1738054E+00,5.81055E-02
-2.1737137E+00,7.08008E-02
-2.1736220E+00,5.61523E-02
-2.1735304E+00,6.10352E-02
-2.1734387E+00,6.49414E-02
-2.1733471E+00,6.49414E-02
-2.1732554E+00,6.78711E-02
-2.1731638E+00,6.39648E-02
-2.1730721E+00,6.29883E-02
-2.1729804E+00,6.29883E-02
-2.1728888E+00,6.68945E-02
-2.1727971E+00,6.20117E-02
-2.1727055E+00,6.59180E-02
-2.1726138E+00,6.88477E-02
-2.1725222E+00,6.49414E-02
-2.1724305E+00,5.81055E-02
-2.1723389E+00,6.78711E-02
-2.1722472E+00,6.49414E-02
-2.1721555E+00,6.78711E-02
-2.1720639E+00,6.39648E-02
-2.1719722E+00,6.88477E-02
-2.1718806E+00,6.00586E-02
-2.1717889E+00,6.68945E-02
-2.1716973E+00,6.39648E-02
-2.1716056E+00,6.39648E-02
-2.1715140E+00,5.71289E-02
-2.1714223E+00,6.49414E-02
-2.1713306E+00,6.39648E-02
-2.1712390E+00,5.71289E-02
-2.1711473E+00,6.29883E-02
-2.1710557E+00,5.71289E-02
-2.1709640E+00,6.29883E-02
-2.1708724E+00,6.59180E-02
-2.1707807E+00,6.29883E-02
-2.1706890E+00,6.49414E-02
-2.1705974E+00,7.08008E-02
-2.1705057E+00,6.20117E-02
-2.1704141E+00,6.78711E-02
-2.1703224E+00,6.20117E-02
-2.1702308E+00,6.20117E-02
-2.1701391E+00,6.49414E-02
-2.1700475E+00,6.49414E-02
-2.1699558E+00,6.00586E-02
-2.1698641E+00,6.49414E-02
-2.1697725E+00,6.49414E-02
-2.1696808E+00,6.78711E-02
-2.1695892E+00,6.39648E-02
-2.1694975E+00,6.00586E-02
-2.1694059E+00,5.90820E-02
-2.1693142E+00,7.27539E-02
-2.1692226E+00,5.32227E-02
-2.1691309E+00,6.78711E-02
-2.1690392E+00,6.88477E-02
-2.1689476E+00,6.39648E-02
-2.1688559E+00,6.39648E-02
-2.1687643E+00,6.39648E-02
-2.1686726E+00,6.00586E-02
-2.1685810E+00,6.78711E-02
-2.1684893E+00,6.59180E-02
-2.1683976E+00,5.81055E-02
-2.1683060E+00,7.08008E-02
-2.1682143E+00,6.59180E-02
-2.1681227E+00,6.49414E-02
-2.1680310E+00,6.20117E-02
-2.1679394E+00,6.29883E-02
-2.1678477E+00,5.81055E-02
-2.1677561E+00,7.17773E-02
-2.1676644E+00,5.41992E-02
-2.1675727E+00,5.81055E-02
-2.1674811E+00,6.49414E-02
-2.1673894E+00,6.39648E-02
-2.1672978E+00,6.10352E-02
-2.1672061E+00,6.00586E-02
-2.1671145E+00,6.20117E-02
-2.1670228E+00,6.49414E-02
-2.1669312E+00,6.59180E-02
-2.1668395E+00,6.29883E-02
-2.1667478E+00,6.10352E-02
-2.1666562E+00,6.68945E-02
-2.1665645E+00,5.51758E-02
-2.1664729E+00,5.90820E-02
-2.1663812E+00,6.20117E-02
-2.1662896E+00,6.68945E-02
-2.1661979E+00,6.78711E-02
-2.1661062E+00,6.39648E-02
-2.1660146E+00,5.41992E-02
-2.1659229E+00,4.34570E-02
-2.1658313E+00,6.00586E-02
-2.1657396E+00,6.10352E-02
-2.1656480E+00,4.83398E-02
-2.1655563E+00,5.61523E-02
-2.1654647E+00,5.90820E-02
-2.1653730E+00,6.39648E-02
-2.1652813E+00,5.90820E-02
-2.1651897E+00,6.39648E-02
-2.1650980E+00,6.00586E-02
-2.1650064E+00,6.10352E-02
-2.1649147E+00,6.88477E-02
-2.1648231E+00,6.49414E-02
-2.1647314E+00,6.39648E-02
-2.1646398E+00,6.59180E-02
-2.1645481E+00,6.49414E-02
-2.1644564E+00,6.20117E-02
-2.1643648E+00,6.00586E-02
-2.1642731E+00,6.10352E-02
-2.1641815E+00,6.78711E-02
-2.1640898E+00,6.10352E-02
-2.1639982E+00,6.20117E-02
-2.1639065E+00,6.88477E-02
-2.1638148E+00,6.59180E-02
-2.1637232E+00,6.10352E-02
-2.1636315E+00,6.00586E-02
-2.1635399E+00,6.10352E-02
-2.1634482E+00,6.29883E-02
-2.1633566E+00,6.78711E-02
-2.1632649E+00,6.59180E-02
-2.1631733E+00,6.10352E-02
-2.1630816E+00,5.81055E-02
-2.1629899E+00,5.71289E-02
-2.1628983E+00,6.98242E-02
-2.1628066E+00,6.49414E-02
-2.1627150E+00,6.20117E-02
-2.1626233E+00,6.39648E-02
-2.1625317E+00,5.81055E-02
-2.1624400E+00,6.29883E-02
-2.1623484E+00,6.29883E-02
-2.1622567E+00,6.78711E-02
-2.1621650E+00,5.71289E-02
-2.1620734E+00,6.68945E-02
-2.1619817E+00,6.00586E-02
-2.1618901E+00,6.39648E-02
-2.1617984E+00,6.39648E-02
-2.1617068E+00,6.98242E-02
-2.1616151E+00,6.00586E-02
-2.1615234E+00,5.41992E-02
-2.1614318E+00,6.10352E-02
-2.1613401E+00,6.10352E-02
-2.1612485E+00,5.90820E-02
-2.1611568E+00,5.90820E-02
-2.1610652E+00,5.81055E-02
-2.1609735E+00,5.81055E-02
-2.1608819E+00,5.32227E-02
-2.1607902E+00,7.47070E-02
-2.1606985E+00,6.20117E-02
-2.1606069E+00,6.10352E-02
-2.1605152E+00,6.10352E-02
-2.1604236E+00,7.08008E-02
-2.1603319E+00,5.90820E-02
-2.1602403E+00,6.10352E-02
-2.1601486E+00,6.10352E-02
-2.1600570E+00,5.71289E-02
-2.1599653E+00,7.08008E-02
-2.1598736E+00,6.10352E-02
-2.1597820E+00,7.56836E-02
-2.1596903E+00,6.10352E-02
-2.1595987E+00,5.71289E-02
-2.1595070E+00,6.10352E-02
-2.1594154E+00,6.29883E-02
-2.1593237E+00,6.39648E-02
-2.1592320E+00,7.17773E-02
-2.1591404E+00,6.49414E-02
-2.1590487E+00,6.20117E-02
-2.1589571E+00,6.68945E-02
-2.1588654E+00,6.39648E-02
-2.1587738E+00,6.88477E-02
-2.1586821E+00,6.88477E-02
-2.1585905E+00,5.32227E-02
-2.1584988E+00,6.68945E-02
-2.1584071E+00,6.49414E-02
-2.1583155E+00,6.29883E-02
-2.1582238E+00,5.41992E-02
-2.1581322E+00,6.10352E-02
-2.1580405E+00,6.88477E-02
-2.1579489E+00,6.00586E-02
-2.1578572E+00,6.00586E-02
-2.1577656E+00,6.78711E-02
-2.1576739E+00,6.39648E-02
-2.1575822E+00,6.20117E-02
-2.1574906E+00,6.78711E-02
-2.1573989E+00,6.20117E-02
-2.1573073E+00,6.49414E-02
-2.1572156E+00,6.20117E-02
-2.1571240E+00,6.49414E-02
-2.1570323E+00,6.49414E-02
-2.1569406E+00,6.29883E-02
-2.1568490E+00,6.39648E-02
-2.1567573E+00,6.10352E-02
-2.1566657E+00,7.17773E-02
-2.1565740E+00,6.88477E-02
-2.1564824E+00,6.39648E-02
-2.1563907E+00,6.10352E-02
-2.1562991E+00,6.29883E-02
-2.1562074E+00,5.41992E-02
-2.1561157E+00,6.98242E-02
-2.1560241E+00,5.61523E-02
-2.1559324E+00,6.88477E-02
-2.1558408E+00,6.49414E-02
-2.1557491E+00,6.10352E-02
-2.1556575E+00,6.10352E-02
-2.1555658E+00,6.29883E-02
-2.1554742E+00,5.41992E-02
-2.1553825E+00,6.49414E-02
-2.1552908E+00,5.41992E-02
-2.1551992E+00,6.49414E-02
-2.1551075E+00,6.88477E-02
-2.1550159E+00,6.29883E-02
-2.1549242E+00,6.39648E-02
-2.1548326E+00,6.98242E-02
-2.1547409E+00,6.68945E-02
-2.1546492E+00,7.08008E-02
-2.1545576E+00,6.29883E-02
-2.1544659E+00,6.20117E-02
-2.1543743E+00,6.10352E-02
-2.1542826E+00,6.39648E-02
-2.1541910E+00,6.20117E-02
-2.1540993E+00,6.29883E-02
-2.1540077E+00,6.00586E-02
-2.1539160E+00,6.39648E-02
-2.1538243E+00,6.59180E-02
-2.1537327E+00,6.00586E-02
-2.1536410E+00,6.39648E-02
-2.1535494E+00,5.61523E-02
-2.1534577E+00,6.49414E-02
-2.1533661E+00,6.29883E-02
-2.1532744E+00,5.90820E-02
-2.1531828E+00,6.39648E-02
-2.1530911E+00,6.10352E-02
-2.1529994E+00,6.20117E-02
-2.1529078E+00,6.29883E-02
-2.1528161E+00,6.78711E-02
-2.1527245E+00,5.71289E-02
-2.1526328E+00,6.88477E-02
-2.1525412E+00,5.90820E-02
-2.1524495E+00,6.68945E-02
-2.1523578E+00,6.59180E-02
-2.1522662E+00,6.78711E-02
-2.1521745E+00,5.90820E-02
-2.1520829E+00,6.29883E-02
-2.1519912E+00,6.29883E-02
-2.1518996E+00,6.29883E-02
-2.1518079E+00,6.20117E-02
-2.1517163E+00,6.49414E-02
-2.1516246E+00,5.71289E-02
-2.1515329E+00,5.81055E-02
-2.1514413E+00,6.29883E-02
-2.1513496E+00,5.90820E-02
-2.1512580E+00,5.71289E-02
-2.1511663E+00,6.00586E-02
-2.1510747E+00,6.68945E-02
-2.1509830E+00,6.39648E-02
-2.1508914E+00,7.08008E-02
-2.1507997E+00,5.81055E-02
-2.1507080E+00,6.49414E-02
-2.1506164E+00,6.49414E-02
-2.1505247E+00,6.10352E-02
-2.1504331E+00,6.00586E-02
-2.1503414E+00,6.00586E-02
-2.1502498E+00,6.00586E-02
-2.1501581E+00,6.10352E-02
-2.1500664E+00,5.90820E-02
-2.1499748E+00,6.49414E-02
-2.1498831E+00,5.81055E-02
-2.1497915E+00,6.10352E-02
-2.1496998E+00,6.49414E-02
-2.1496082E+00,6.49414E-02
-2.1495165E+00,6.39648E-02
-2.1494249E+00,5.90820E-02
-2.1493332E+00,6.39648E-02
-2.1492415E+00,5.90820E-02
-2.1491499E+00,6.88477E-02
-2.1490582E+00,5.71289E-02
-2.1489666E+00,6.39648E-02
-2.1488749E+00,6.39648E-02
-2.1487833E+00,6.88477E-02
-2.1486916E+00,5.90820E-02
-2.1486000E+00,6.10352E-02
-2.1485083E+00,6.78711E-02
-2.1484166E+00,6.00586E-02
-2.1483250E+00,5.12695E-02
-2.1482333E+00,5.90820E-02
-2.1481417E+00,6.49414E-02
-2.1480500E+00,6.20117E-02
-2.1479584E+00,6.10352E-02
-2.1478667E+00,6.29883E-02
-2.1477750E+00,6.10352E-02
-2.1476834E+00,6.10352E-02
-2.1475917E+00,6.39648E-02
-2.1475001E+00,6.78711E-02
-2.1474084E+00,6.00586E-02
-2.1473168E+00,5.81055E-02
-2.1472251E+00,6.68945E-02
-2.1471335E+00,6.39648E-02
-2.1470418E+00,6.29883E-02
-2.1469501E+00,7.56836E-02
-2.1468585E+00,6.00586E-02
-2.1467668E+00,5.90820E-02
-2.1466752E+00,6.39648E-02
-2.1465835E+00,6.20117E-02
-2.1464919E+00,6.29883E-02
-2.1464002E+00,6.20117E-02
-2.1463086E+00,7.17773E-02
-2.1462169E+00,6.39648E-02
-2.1461252E+00,6.88477E-02
-2.1460336E+00,6.68945E-02
-2.1459419E+00,6.49414E-02
-2.1458503E+00,6.49414E-02
-2.1457586E+00,5.61523E-02
-2.1456670E+00,6.59180E-02
-2.1455753E+00,5.90820E-02
-2.1454836E+00,6.10352E-02
-2.1453920E+00,6.29883E-02
-2.1453003E+00,6.49414E-02
-2.1452087E+00,6.00586E-02
-2.1451170E+00,6.49414E-02
-2.1450254E+00,6.88477E-02
-2.1449337E+00,5.32227E-02
-2.1448421E+00,6.10352E-02
-2.1447504E+00,6.39648E-02
-2.1446587E+00,6.49414E-02
-2.1445671E+00,6.39648E-02
-2.1444754E+00,6.39648E-02
-2.1443838E+00,6.68945E-02
-2.1442921E+00,6.00586E-02
-2.1442005E+00,6.88477E-02
-2.1441088E+00,6.00586E-02
-2.1440172E+00,6.00586E-02
-2.1439255E+00,5.12695E-02
-2.1438338E+00,6.59180E-02
-2.1437422E+00,6.29883E-02
-2.1436505E+00,7.08008E-02
-2.1435589E+00,5.22461E-02
-2.1434672E+00,6.39648E-02
-2.1433756E+00,6.49414E-02
-2.1432839E+00,5.71289E-02
-2.1431922E+00,5.12695E-02
-2.1431006E+00,5.41992E-02
-2.1430089E+00,6.78711E-02
-2.1429173E+00,6.68945E-02
-2.1428256E+00,5.90820E-02
-2.1427340E+00,5.71289E-02
-2.1426423E+00,6.00586E-02
-2.1425507E+00,6.29883E-02
-2.1424590E+00,6.49414E-02
-2.1423673E+00,6.88477E-02
-2.1422757E+00,6.00586E-02
-2.1421840E+00,6.10352E-02
-2.1420924E+00,5.61523E-02
-2.1420007E+00,5.61523E-02
-2.1419091E+00,7.17773E-02
-2.1418174E+00,5.81055E-02
-2.1417258E+00,6.39648E-02
-2.1416341E+00,5.81055E-02
-2.1415424E+00,5.90820E-02
-2.1414508E+00,6.68945E-02
-2.1413591E+00,6.29883E-02
-2.1412675E+00,5.90820E-02
-2.1411758E+00,6.49414E-02
-2.1410842E+00,6.29883E-02
-2.1409925E+00,5.81055E-02
-2.1409008E+00,6.49414E-02
-2.1408092E+00,5.90820E-02
-2.1407175E+00,5.90820E-02
-2.1406259E+00,6.49414E-02
-2.1405342E+00,5.61523E-02
-2.1404426E+00,5.71289E-02
-2.1403509E+00,6.59180E-02
-2.1402593E+00,6.49414E-02
-2.1401676E+00,6.10352E-02
-2.1400759E+00,5.81055E-02
-2.1399843E+00,6.29883E-02
-2.1398926E+00,5.90820E-02
-2.1398010E+00,5.90820E-02
-2.1397093E+00,5.71289E-02
-2.1396177E+00,6.49414E-02
-2.1395260E+00,6.29883E-02
-2.1394344E+00,6.29883E-02
-2.1393427E+00,5.81055E-02
-2.1392510E+00,6.59180E-02
-2.1391594E+00,6.49414E-02
-2.1390677E+00,6.39648E-02
-2.1389761E+00,6.78711E-02
-2.1388844E+00,7.17773E-02
-2.1387928E+00,5.61523E-02
-2.1387011E+00,6.49414E-02
-2.1386094E+00,6.10352E-02
-2.1385178E+00,6.10352E-02
-2.1384261E+00,6.39648E-02
-2.1383345E+00,6.29883E-02
-2.1382428E+00,6.10352E-02
-2.1381512E+00,7.08008E-02
-2.1380595E+00,5.61523E-02
-2.1379679E+00,6.39648E-02
-2.1378762E+00,6.20117E-02
-2.1377845E+00,6.39648E-02
-2.1376929E+00,5.51758E-02
-2.1376012E+00,6.39648E-02
-2.1375096E+00,6.10352E-02
-2.1374179E+00,6.68945E-02
-2.1373263E+00,5.51758E-02
-2.1372346E+00,5.61523E-02
-2.1371430E+00,6.49414E-02
-2.1370513E+00,6.49414E-02
-2.1369596E+00,6.10352E-02
-2.1368680E+00,5.81055E-02
-2.1367763E+00,6.20117E-02
-2.1366847E+00,6.29883E-02
-2.1365930E+00,6.39648E-02
-2.1365014E+00,6.49414E-02
-2.1364097E+00,6.29883E-02
-2.1363180E+00,6.78711E-02
-2.1362264E+00,6.39648E-02
-2.1361347E+00,6.49414E-02
-2.1360431E+00,6.20117E-02
-2.1359514E+00,6.68945E-02
-2.1358598E+00,6.88477E-02
-2.1357681E+00,6.78711E-02
-2.1356765E+00,6.88477E-02
-2.1355848E+00,5.81055E-02
-2.1354931E+00,6.10352E-02
-2.1354015E+00,6.10352E-02
-2.1353098E+00,6.49414E-02
-2.1352182E+00,6.00586E-02
-2.1351265E+00,6.00586E-02
-2.1350349E+00,6.39648E-02
-2.1349432E+00,6.49414E-02
-2.1348516E+00,5.71289E-02
-2.1347599E+00,6.39648E-02
-2.1346682E+00,6.49414E-02
-2.1345766E+00,6.20117E-02
-2.1344849E+00,7.08008E-02
-2.1343933E+00,6.00586E-02
-2.1343016E+00,5.71289E-02
-2.1342100E+00,6.20117E-02
-2.1341183E+00,6.78711E-02
-2.1340266E+00,5.81055E-02
-2.1339350E+00,6.39648E-02
-2.1338433E+00,6.49414E-02
-2.1337517E+00,6.29883E-02
-2.1336600E+00,6.59180E-02
-2.1335684E+00,6.00586E-02
-2.1334767E+00,7.08008E-02
-2.1333851E+00,6.29883E-02
-2.1332934E+00,6.10352E-02
-2.1332017E+00,6.59180E-02
-2.1331101E+00,6.78711E-02
-2.1330184E+00,6.59180E-02
-2.1329268E+00,5.90820E-02
-2.1328351E+00,6.00586E-02
-2.1327435E+00,6.10352E-02
-2.1326518E+00,6.29883E-02
-2.1325602E+00,6.88477E-02
-2.1324685E+00,6.49414E-02
