in s,C1 in V
-2.350944E+00,3.80859E-03
-2.350848E+00,-3.52539E-02
-2.350752E+00,-1.07422E-03
-2.350656E+00,-5.95703E-03
-2.350560E+00,-5.95703E-03
-2.350464E+00,-1.08398E-02
-2.350368E+00,3.80859E-03
-2.350272E+00,8.69141E-03
-2.350176E+00,-2.06055E-02
-2.350080E+00,-4.01367E-02
-2.349984E+00,-4.50195E-02
-2.349888E+00,-1.07422E-03
-2.349792E+00,-4.50195E-02
-2.349696E+00,-4.01367E-02
-2.349600E+00,-2.54883E-02
-2.349504E+00,-3.52539E-02
-2.349408E+00,-4.01367E-02
-2.349312E+00,-1.07422E-03
-2.349216E+00,-3.03711E-02
-2.349120E+00,1.35742E-02
-2.349024E+00,1.35742E-02
-2.348928E+00,-1.08398E-02
-2.348832E+00,-5.95703E-03
-2.348736E+00,-1.07422E-03
-2.348640E+00,-1.07422E-03
-2.348544E+00,-2.06055E-02
-2.348448E+00,-3.03711E-02
-2.348352E+00,-3.03711E-02
-2.348256E+00,-2.06055E-02
-2.348160E+00,-2.54883E-02
-2.348064E+00,2.33398E-02
-2.347968E+00,-4.50195E-02
-2.347872E+00,-3.03711E-02
-2.347776E+00,-2.06055E-02
-2.347680E+00,-1.08398E-02
-2.347584E+00,-2.06055E-02
-2.347488E+00,-4.50195E-02
-2.347392E+00,3.80859E-03
-2.347296E+00,-5.47852E-02
-2.347200E+00,-4.50195E-02
-2.347104E+00,1.35742E-02
-2.347008E+00,8.69141E-03
-2.346912E+00,-3.03711E-02
-2.346816E+00,-2.06055E-02
-2.346720E+00,-4.01367E-02
-2.346624E+00,3.80859E-03
-2.346528E+00,-4.01367E-02
-2.346432E+00,-1.57227E-02
-2.346336E+00,-5.47852E-02
-2.346240E+00,-1.08398E-02
-2.346144E+00,-1.07422E-03
-2.346048E+00,-3.03711E-02
-2.345952E+00,-1.07422E-03
-2.345856E+00,-2.06055E-02
-2.345760E+00,-4.01367E-02
-2.345664E+00,-2.54883E-02
-2.345568E+00,3.79883E-02
-2.345472E+00,-3.03711E-02
-2.345376E+00,-1.07422E-03
-2.345280E+00,-1.57227E-02
-2.345184E+00,1.35742E-02
-2.345088E+00,-2.54883E-02
-2.344992E+00,-1.57227E-02
-2.344896E+00,-5.95703E-03
-2.344800E+00,-2.06055E-02
-2.344704E+00,-5.47852E-02
-2.344608E+00,-3.03711E-02
-2.344512E+00,-4.99023E-02
-2.344416E+00,-1.57227E-02
-2.344320E+00,-2.54883E-02
-2.344224E+00,-2.06055E-02
-2.344128E+00,-5.95703E-03
-2.344032E+00,-3.52539E-02
-2.343936E+00,-5.95703E-03
-2.343840E+00,-2.54883E-02
-2.343744E+00,3.80859E-03
-2.343648E+00,-1.07422E-03
-2.343552E+00,-3.03711E-02
-2.343456E+00,-2.54883E-02
-2.343360E+00,-3.52539E-02
-2.343264E+00,-5.95703E-03
-2.343168E+00,-3.52539E-02
-2.343072E+00,-4.01367E-02
-2.342976E+00,-4.01367E-02
-2.342880E+00,-5.95703E-03
-2.342784E+00,-4.01367E-02
-2.342688E+00,1.35742E-02
-2.342592E+00,-1.57227E-02
-2.342496E+00,-5.95703E-03
-2.342400E+00,-2.06055E-02
-2.342304E+00,1.35742E-02
-2.342208E+00,-1.07422E-03
-2.342112E+00,-2.54883E-02
-2.342016E+00,-1.57227E-02
-2.341920E+00,-4.01367E-02
-2.341824E+00,-2.06055E-02
-2.341728E+00,8.69141E-03
-2.341632E+00,-2.06055E-02
-2.341536E+00,-2.54883E-02
-2.341440E+00,2.33398E-02
-2.341344E+00,-1.08398E-02
-2.341248E+00,-1.08398E-02
-2.341152E+00,-4.01367E-02
-2.341056E+00,-1.07422E-03
-2.340960E+00,-3.03711E-02
-2.340864E+00,-3.03711E-02
-2.340768E+00,1.35742E-02
-2.340672E+00,8.69141E-03
-2.340576E+00,-5.95703E-03
-2.340480E+00,-3.52539E-02
-2.340384E+00,-3.03711E-02
-2.340288E+00,1.35742E-02
-2.340192E+00,-3.03711E-02
-2.340096E+00,-1.08398E-02
-2.340000E+00,-4.50195E-02
-2.339904E+00,-2.06055E-02
-2.339808E+00,-1.57227E-02
-2.339712E+00,-4.50195E-02
-2.339616E+00,-2.54883E-02
-2.339520E+00,-3.03711E-02
-2.339424E+00,-1.07422E-03
-2.339328E+00,-1.07422E-03
-2.339232E+00,-3.52539E-02
-2.339136E+00,-4.01367E-02
-2.339040E+00,-2.06055E-02
-2.338944E+00,-2.54883E-02
-2.338848E+00,1.35742E-02
-2.338752E+00,-2.06055E-02
-2.338656E+00,-5.95703E-03
-2.338560E+00,-2.06055E-02
-2.338464E+00,-2.06055E-02
-2.338368E+00,-4.50195E-02
-2.338272E+00,-4.50195E-02
-2.338176E+00,-1.57227E-02
-2.338080E+00,-3.03711E-02
-2.337984E+00,-2.06055E-02
-2.337888E+00,-4.50195E-02
-2.337792E+00,-2.06055E-02
-2.337696E+00,-4.01367E-02
-2.337600E+00,-2.06055E-02
-2.337504E+00,-1.57227E-02
-2.337408E+00,8.69141E-03
-2.337312E+00,-3.03711E-02
-2.337216E+00,-3.03711E-02
-2.337120E+00,-3.52539E-02
-2.337024E+00,-5.95703E-03
-2.336928E+00,-2.54883E-02
-2.336832E+00,-2.06055E-02
-2.336736E+00,-2.54883E-02
-2.336640E+00,1.35742E-02
-2.336544E+00,-1.08398E-02
-2.336448E+00,-4.99023E-02
-2.336352E+00,-2.54883E-02
-2.336256E+00,8.69141E-03
-2.336160E+00,-1.57227E-02
-2.336064E+00,-2.06055E-02
-2.335968E+00,-5.95703E-03
-2.335872E+00,3.80859E-03
-2.335776E+00,-1.57227E-02
-2.335680E+00,-2.54883E-02
-2.335584E+00,1.84570E-02
-2.335488E+00,3.80859E-03
-2.335392E+00,-1.57227E-02
-2.335296E+00,3.80859E-03
-2.335200E+00,-4.01367E-02
-2.335104E+00,-3.03711E-02
-2.335008E+00,1.35742E-02
-2.334912E+00,-5.95703E-03
-2.334816E+00,-1.07422E-03
-2.334720E+00,-4.99023E-02
-2.334624E+00,-4.50195E-02
-2.334528E+00,-1.08398E-02
-2.334432E+00,3.80859E-03
-2.334336E+00,-5.95703E-03
-2.334240E+00,-3.52539E-02
-2.334144E+00,3.80859E-03
-2.334048E+00,-4.50195E-02
-2.333952E+00,-5.95703E-03
-2.333856E+00,3.80859E-03
-2.333760E+00,-1.07422E-03
-2.333664E+00,-5.95703E-03
-2.333568E+00,-4.01367E-02
-2.333472E+00,-4.01367E-02
-2.333376E+00,-4.01367E-02
-2.333280E+00,-1.07422E-03
-2.333184E+00,-2.06055E-02
-2.333088E+00,-3.52539E-02
-2.332992E+00,-1.07422E-03
-2.332896E+00,3.80859E-03
-2.332800E+00,-3.03711E-02
-2.332704E+00,1.35742E-02
-2.332608E+00,-2.06055E-02
-2.332512E+00,-1.08398E-02
-2.332416E+00,-4.01367E-02
-2.332320E+00,1.35742E-02
-2.332224E+00,-1.57227E-02
-2.332128E+00,-2.06055E-02
-2.332032E+00,-2.06055E-02
-2.331936E+00,-3.03711E-02
-2.331840E+00,-4.50195E-02
-2.331744E+00,-3.03711E-02
-2.331648E+00,-2.06055E-02
-2.331552E+00,-4.50195E-02
-2.331456E+00,-2.54883E-02
-2.331360E+00,-2.06055E-02
-2.331264E+00,-2.54883E-02
-2.331168E+00,1.35742E-02
-2.331072E+00,-1.08398E-02
-2.330976E+00,-2.06055E-02
-2.330880E+00,-2.06055E-02
-2.330784E+00,-3.52539E-02
-2.330688E+00,-3.52539E-02
-2.330592E+00,1.35742E-02
-2.330496E+00,-4.50195E-02
-2.330400E+00,-4.50195E-02
-2.330304E+00,-3.03711E-02
-2.330208E+00,2.33398E-02
-2.330112E+00,-2.06055E-02
-2.330016E+00,-3.52539E-02
-2.329920E+00,3.80859E-03
-2.329824E+00,-4.99023E-02
-2.329728E+00,-4.01367E-02
-2.329632E+00,-2.54883E-02
-2.329536E+00,-1.07422E-03
-2.329440E+00,-1.08398E-02
-2.329344E+00,-5.47852E-02
-2.329248E+00,-2.06055E-02
-2.329152E+00,-4.01367E-02
-2.329056E+00,-1.07422E-03
-2.328960E+00,-5.95703E-03
-2.328864E+00,-1.07422E-03
-2.328768E+00,-1.08398E-02
-2.328672E+00,-4.50195E-02
-2.328576E+00,-1.07422E-03
-2.328480E+00,-1.57227E-02
-2.328384E+00,-3.03711E-02
-2.328288E+00,1.35742E-02
-2.328192E+00,-2.06055E-02
-2.328096E+00,-4.99023E-02
-2.328000E+00,-4.01367E-02
-2.327904E+00,-5.95703E-03
-2.327808E+00,-1.08398E-02
-2.327712E+00,-2.06055E-02
-2.327616E+00,-2.06055E-02
-2.327520E+00,2.33398E-02
-2.327424E+00,8.69141E-03
-2.327328E+00,-1.07422E-03
-2.327232E+00,-5.95703E-03
-2.327136E+00,-5.47852E-02
-2.327040E+00,-1.08398E-02
-2.326944E+00,-2.54883E-02
-2.326848E+00,8.69141E-03
-2.326752E+00,-5.47852E-02
-2.326656E+00,-1.57227E-02
-2.326560E+00,-6.45508E-02
-2.326464E+00,-2.06055E-02
-2.326368E+00,-3.03711E-02
-2.326272E+00,2.82227E-02
-2.326176E+00,-1.07422E-03
-2.326080E+00,-2.06055E-02
-2.325984E+00,-2.54883E-02
-2.325888E+00,-3.03711E-02
-2.325792E+00,-3.03711E-02
-2.325696E+00,-1.08398E-02
-2.325600E+00,-5.47852E-02
-2.325504E+00,-3.03711E-02
-2.325408E+00,-1.08398E-02
-2.325312E+00,-3.52539E-02
-2.325216E+00,-2.06055E-02
-2.325120E+00,3.80859E-03
-2.325024E+00,-3.03711E-02
-2.324928E+00,8.69141E-03
-2.324832E+00,1.84570E-02
-2.324736E+00,-3.52539E-02
-2.324640E+00,-1.57227E-02
-2.324544E+00,-3.52539E-02
-2.324448E+00,1.35742E-02
-2.324352E+00,-2.54883E-02
-2.324256E+00,-2.06055E-02
-2.324160E+00,-1.07422E-03
-2.324064E+00,-4.01367E-02
-2.323968E+00,8.69141E-03
-2.323872E+00,-1.08398E-02
-2.323776E+00,-5.95703E-03
-2.323680E+00,-3.52539E-02
-2.323584E+00,-1.07422E-03
-2.323488E+00,-4.01367E-02
-2.323392E+00,3.79883E-02
-2.323296E+00,-3.03711E-02
-2.323200E+00,-2.06055E-02
-2.323104E+00,-1.57227E-02
-2.323008E+00,-2.06055E-02
-2.322912E+00,-1.07422E-03
-2.322816E+00,-5.95703E-03
-2.322720E+00,-2.54883E-02
-2.322624E+00,-3.03711E-02
-2.322528E+00,-5.95703E-03
-2.322432E+00,-2.06055E-02
-2.322336E+00,-3.52539E-02
-2.322240E+00,-4.01367E-02
-2.322144E+00,1.35742E-02
-2.322048E+00,3.80859E-03
-2.321952E+00,-1.57227E-02
-2.321856E+00,-3.52539E-02
-2.321760E+00,-2.54883E-02
-2.321664E+00,-3.52539E-02
-2.321568E+00,-5.47852E-02
-2.321472E+00,-2.06055E-02
-2.321376E+00,-3.03711E-02
-2.321280E+00,1.35742E-02
-2.321184E+00,8.69141E-03
-2.321088E+00,-1.57227E-02
-2.320992E+00,-4.50195E-02
-2.320896E+00,8.69141E-03
-2.320800E+00,-3.03711E-02
-2.320704E+00,-2.54883E-02
-2.320608E+00,-5.95703E-03
-2.320512E+00,-4.01367E-02
-2.320416E+00,-3.03711E-02
-2.320320E+00,-2.06055E-02
-2.320224E+00,3.80859E-03
-2.320128E+00,-5.95703E-03
-2.320032E+00,-5.95703E-03
-2.319936E+00,3.80859E-03
-2.319840E+00,-2.06055E-02
-2.319744E+00,8.69141E-03
-2.319648E+00,8.69141E-03
-2.319552E+00,-4.01367E-02
-2.319456E+00,-2.54883E-02
-2.319360E+00,-4.99023E-02
-2.319264E+00,-4.99023E-02
-2.319168E+00,-3.03711E-02
-2.319072E+00,-5.95703E-03
-2.318976E+00,3.80859E-03
-2.318880E+00,-1.07422E-03
-2.318784E+00,-3.03711E-02
-2.318688E+00,-4.50195E-02
-2.318592E+00,-4.99023E-02
-2.318496E+00,-5.95703E-03
-2.318400E+00,-2.06055E-02
-2.318304E+00,-4.50195E-02
-2.318208E+00,3.31055E-02
-2.318112E+00,-2.06055E-02
-2.318016E+00,-2.54883E-02
-2.317920E+00,-4.01367E-02
-2.317824E+00,-2.06055E-02
-2.317728E+00,-2.06055E-02
-2.317632E+00,8.69141E-03
-2.317536E+00,-5.95703E-03
-2.317440E+00,-2.06055E-02
-2.317344E+00,1.35742E-02
-2.317248E+00,1.35742E-02
-2.317152E+00,-1.07422E-03
-2.317056E+00,-3.03711E-02
-2.316960E+00,-2.06055E-02
-2.316864E+00,1.35742E-02
-2.316768E+00,-5.96680E-02
-2.316672E+00,-4.50195E-02
-2.316576E+00,-3.03711E-02
-2.316480E+00,-2.06055E-02
-2.316384E+00,-1.07422E-03
-2.316288E+00,-5.95703E-03
-2.316192E+00,-1.08398E-02
-2.316096E+00,-4.01367E-02
-2.316000E+00,-5.95703E-03
-2.315904E+00,-4.01367E-02
-2.315808E+00,8.69141E-03
-2.315712E+00,-4.01367E-02
-2.315616E+00,-2.06055E-02
-2.315520E+00,1.35742E-02
-2.315424E+00,-1.07422E-03
-2.315328E+00,-3.03711E-02
-2.315232E+00,1.35742E-02
-2.315136E+00,-1.08398E-02
-2.315040E+00,-3.03711E-02
-2.314944E+00,-2.06055E-02
-2.314848E+00,-2.06055E-02
-2.314752E+00,-5.95703E-03
-2.314656E+00,3.80859E-03
-2.314560E+00,3.80859E-03
-2.314464E+00,1.35742E-02
-2.314368E+00,-1.07422E-03
-2.314272E+00,8.69141E-03
-2.314176E+00,-1.07422E-03
-2.314080E+00,-3.52539E-02
-2.313984E+00,-1.07422E-03
-2.313888E+00,-5.95703E-03
-2.313792E+00,-2.54883E-02
-2.313696E+00,-5.95703E-03
-2.313600E+00,-3.03711E-02
-2.313504E+00,-1.07422E-03
-2.313408E+00,1.84570E-02
-2.313312E+00,-4.99023E-02
-2.313216E+00,-3.03711E-02
-2.313120E+00,-2.06055E-02
-2.313024E+00,-1.07422E-03
-2.312928E+00,-3.03711E-02
-2.312832E+00,-2.06055E-02
-2.312736E+00,-3.03711E-02
-2.312640E+00,-2.54883E-02
-2.312544E+00,-1.07422E-03
-2.312448E+00,-5.96680E-02
-2.312352E+00,-2.06055E-02
-2.312256E+00,-3.03711E-02
-2.312160E+00,-5.95703E-03
-2.312064E+00,3.80859E-03
-2.311968E+00,-1.08398E-02
-2.311872E+00,3.31055E-02
-2.311776E+00,-1.57227E-02
-2.311680E+00,-4.99023E-02
-2.311584E+00,-3.52539E-02
-2.311488E+00,-1.08398E-02
-2.311392E+00,-1.07422E-03
-2.311296E+00,-1.57227E-02
-2.311200E+00,-2.54883E-02
-2.311104E+00,-2.06055E-02
-2.311008E+00,-3.52539E-02
-2.310912E+00,-1.57227E-02
-2.310816E+00,-5.95703E-03
-2.310720E+00,-5.95703E-03
-2.310624E+00,1.84570E-02
-2.310528E+00,-2.06055E-02
-2.310432E+00,-5.95703E-03
-2.310336E+00,1.35742E-02
-2.310240E+00,-1.07422E-03
-2.310144E+00,-2.06055E-02
-2.310048E+00,-3.52539E-02
-2.309952E+00,-2.06055E-02
-2.309856E+00,1.84570E-02
-2.309760E+00,-1.07422E-03
-2.309664E+00,-4.01367E-02
-2.309568E+00,-5.47852E-02
-2.309472E+00,-2.54883E-02
-2.309376E+00,-1.08398E-02
-2.309280E+00,-4.01367E-02
-2.309184E+00,-2.06055E-02
-2.309088E+00,-4.01367E-02
-2.308992E+00,3.80859E-03
-2.308896E+00,8.69141E-03
-2.308800E+00,-3.52539E-02
-2.308704E+00,-5.95703E-03
-2.308608E+00,-3.03711E-02
-2.308512E+00,-1.08398E-02
-2.308416E+00,-2.06055E-02
-2.308320E+00,-2.54883E-02
-2.308224E+00,-5.95703E-03
-2.308128E+00,-1.57227E-02
-2.308032E+00,-2.06055E-02
-2.307936E+00,-1.07422E-03
-2.307840E+00,-4.99023E-02
-2.307744E+00,-3.03711E-02
-2.307648E+00,-3.03711E-02
-2.307552E+00,3.31055E-02
-2.307456E+00,-3.52539E-02
-2.307360E+00,-3.03711E-02
-2.307264E+00,-2.54883E-02
-2.307168E+00,3.80859E-03
-2.307072E+00,-3.03711E-02
-2.306976E+00,3.80859E-03
-2.306880E+00,-1.07422E-03
-2.306784E+00,-4.01367E-02
-2.306688E+00,-1.57227E-02
-2.306592E+00,-4.99023E-02
-2.306496E+00,-3.52539E-02
-2.306400E+00,-3.52539E-02
-2.306304E+00,-2.06055E-02
-2.306208E+00,-3.52539E-02
-2.306112E+00,-3.03711E-02
-2.306016E+00,-1.08398E-02
-2.305920E+00,-5.95703E-03
-2.305824E+00,-5.47852E-02
-2.305728E+00,-2.06055E-02
-2.305632E+00,-2.06055E-02
-2.305536E+00,-3.52539E-02
-2.305440E+00,1.35742E-02
-2.305344E+00,-2.06055E-02
-2.305248E+00,-1.08398E-02
-2.305152E+00,-2.06055E-02
-2.305056E+00,3.80859E-03
-2.304960E+00,-4.50195E-02
-2.304864E+00,-2.54883E-02
-2.304768E+00,-5.95703E-03
-2.304672E+00,-1.57227E-02
-2.304576E+00,-1.07422E-03
-2.304480E+00,-3.03711E-02
-2.304384E+00,-3.03711E-02
-2.304288E+00,-3.03711E-02
-2.304192E+00,8.69141E-03
-2.304096E+00,3.80859E-03
-2.304000E+00,-5.95703E-03
-2.303904E+00,3.80859E-03
-2.303808E+00,-5.96680E-02
-2.303712E+00,-2.06055E-02
-2.303616E+00,8.69141E-03
-2.303520E+00,-3.03711E-02
-2.303424E+00,-4.01367E-02
-2.303328E+00,-1.08398E-02
-2.303232E+00,-4.01367E-02
-2.303136E+00,-1.08398E-02
-2.303040E+00,-2.54883E-02
-2.302944E+00,-3.03711E-02
-2.302848E+00,-5.95703E-03
-2.302752E+00,-5.95703E-03
-2.302656E+00,-4.01367E-02
-2.302560E+00,3.80859E-03
-2.302464E+00,-1.07422E-03
-2.302368E+00,-2.54883E-02
-2.302272E+00,-4.50195E-02
-2.302176E+00,-3.52539E-02
-2.302080E+00,1.35742E-02
-2.301984E+00,-5.95703E-03
-2.301888E+00,1.35742E-02
-2.301792E+00,-1.07422E-03
-2.301696E+00,-1.08398E-02
-2.301600E+00,1.84570E-02
-2.301504E+00,-3.03711E-02
-2.301408E+00,-1.57227E-02
-2.301312E+00,-2.54883E-02
-2.301216E+00,-2.06055E-02
-2.301120E+00,1.35742E-02
-2.301024E+00,-1.57227E-02
-2.300928E+00,-3.52539E-02
-2.300832E+00,-3.52539E-02
-2.300736E+00,4.77539E-02
-2.300640E+00,8.69141E-03
-2.300544E+00,-3.52539E-02
-2.300448E+00,-1.07422E-03
-2.300352E+00,-2.06055E-02
-2.300256E+00,-3.52539E-02
-2.300160E+00,-2.54883E-02
-2.300064E+00,-4.50195E-02
-2.299968E+00,-3.52539E-02
-2.299872E+00,-1.57227E-02
-2.299776E+00,8.69141E-03
-2.299680E+00,3.80859E-03
-2.299584E+00,-1.07422E-03
-2.299488E+00,-3.52539E-02
-2.299392E+00,-4.01367E-02
-2.299296E+00,-2.06055E-02
-2.299200E+00,3.80859E-03
-2.299104E+00,-5.95703E-03
-2.299008E+00,-2.06055E-02
-2.298912E+00,-5.95703E-03
-2.298816E+00,3.80859E-03
-2.298720E+00,-4.50195E-02
-2.298624E+00,-1.08398E-02
-2.298528E+00,-3.52539E-02
-2.298432E+00,-4.50195E-02
-2.298336E+00,-3.52539E-02
-2.298240E+00,-5.95703E-03
-2.298144E+00,-2.06055E-02
-2.298048E+00,-4.50195E-02
-2.297952E+00,1.35742E-02
-2.297856E+00,-4.01367E-02
-2.297760E+00,8.69141E-03
-2.297664E+00,-1.07422E-03
-2.297568E+00,-5.95703E-03
-2.297472E+00,-3.52539E-02
-2.297376E+00,-3.52539E-02
-2.297280E+00,-4.01367E-02
-2.297184E+00,-2.54883E-02
-2.297088E+00,-1.57227E-02
-2.296992E+00,-4.50195E-02
-2.296896E+00,-4.01367E-02
-2.296800E+00,-3.03711E-02
-2.296704E+00,-2.06055E-02
-2.296608E+00,-1.07422E-03
-2.296512E+00,-3.52539E-02
-2.296416E+00,-1.08398E-02
-2.296320E+00,-2.54883E-02
-2.296224E+00,-1.57227E-02
-2.296128E+00,1.35742E-02
-2.296032E+00,-3.03711E-02
-2.295936E+00,-5.95703E-03
-2.295840E+00,-1.08398E-02
-2.295744E+00,-2.54883E-02
-2.295648E+00,-4.50195E-02
-2.295552E+00,-6.45508E-02
-2.295456E+00,-1.08398E-02
-2.295360E+00,-5.95703E-03
-2.295264E+00,-1.57227E-02
-2.295168E+00,-4.01367E-02
-2.295072E+00,-1.07422E-03
-2.294976E+00,-3.03711E-02
-2.294880E+00,-1.07422E-03
-2.294784E+00,-1.57227E-02
-2.294688E+00,-3.52539E-02
-2.294592E+00,-5.47852E-02
-2.294496E+00,-2.54883E-02
-2.294400E+00,-5.47852E-02
-2.294304E+00,8.69141E-03
-2.294208E+00,-1.08398E-02
-2.294112E+00,-4.01367E-02
-2.294016E+00,-3.52539E-02
-2.293920E+00,-1.57227E-02
-2.293824E+00,3.31055E-02
-2.293728E+00,-2.06055E-02
-2.293632E+00,3.80859E-03
-2.293536E+00,-2.06055E-02
-2.293440E+00,-2.06055E-02
-2.293344E+00,-2.54883E-02
-2.293248E+00,-3.52539E-02
-2.293152E+00,-1.57227E-02
-2.293056E+00,3.80859E-03
-2.292960E+00,3.80859E-03
-2.292864E+00,8.69141E-03
-2.292768E+00,3.80859E-03
-2.292672E+00,-2.54883E-02
-2.292576E+00,-2.06055E-02
-2.292480E+00,-1.57227E-02
-2.292384E+00,-1.57227E-02
-2.292288E+00,-1.08398E-02
-2.292192E+00,-2.54883E-02
-2.292096E+00,-2.06055E-02
-2.292000E+00,-2.06055E-02
-2.291904E+00,-2.06055E-02
-2.291808E+00,-1.07422E-03
-2.291712E+00,-4.01367E-02
-2.291616E+00,-3.52539E-02
-2.291520E+00,-4.01367E-02
-2.291424E+00,-1.07422E-03
-2.291328E+00,-5.95703E-03
-2.291232E+00,3.80859E-03
-2.291136E+00,-1.57227E-02
-2.291040E+00,-4.99023E-02
-2.290944E+00,-5.95703E-03
-2.290848E+00,-2.54883E-02
-2.290752E+00,-5.95703E-03
-2.290656E+00,-1.08398E-02
-2.290560E+00,-3.03711E-02
-2.290464E+00,-1.08398E-02
-2.290368E+00,2.33398E-02
-2.290272E+00,-1.08398E-02
-2.290176E+00,-1.07422E-03
-2.290080E+00,-3.03711E-02
-2.289984E+00,-2.06055E-02
-2.289888E+00,8.69141E-03
-2.289792E+00,-4.01367E-02
-2.289696E+00,-5.95703E-03
-2.289600E+00,8.69141E-03
-2.289504E+00,-1.07422E-03
-2.289408E+00,-1.08398E-02
-2.289312E+00,3.80859E-03
-2.289216E+00,3.80859E-03
-2.289120E+00,-1.57227E-02
-2.289024E+00,1.35742E-02
-2.288928E+00,-1.57227E-02
-2.288832E+00,3.80859E-03
-2.288736E+00,-4.01367E-02
-2.288640E+00,-1.07422E-03
-2.288544E+00,-3.03711E-02
-2.288448E+00,-5.95703E-03
-2.288352E+00,-2.06055E-02
-2.288256E+00,-2.06055E-02
-2.288160E+00,-5.95703E-03
-2.288064E+00,-3.03711E-02
-2.287968E+00,-2.06055E-02
-2.287872E+00,-2.54883E-02
-2.287776E+00,3.80859E-03
-2.287680E+00,-3.03711E-02
-2.287584E+00,1.84570E-02
-2.287488E+00,3.80859E-03
-2.287392E+00,-2.06055E-02
-2.287296E+00,-4.01367E-02
-2.287200E+00,3.80859E-03
-2.287104E+00,-4.99023E-02
-2.287008E+00,-3.03711E-02
-2.286912E+00,-5.95703E-03
-2.286816E+00,-3.03711E-02
-2.286720E+00,-5.95703E-03
-2.286624E+00,-4.01367E-02
-2.286528E+00,1.84570E-02
-2.286432E+00,-5.95703E-03
-2.286336E+00,-3.52539E-02
-2.286240E+00,-2.06055E-02
-2.286144E+00,-3.52539E-02
-2.286048E+00,-5.95703E-03
-2.285952E+00,-2.54883E-02
-2.285856E+00,-3.03711E-02
-2.285760E+00,-3.52539E-02
-2.285664E+00,-2.06055E-02
-2.285568E+00,-2.06055E-02
-2.285472E+00,-1.07422E-03
-2.285376E+00,-2.06055E-02
-2.285280E+00,-2.54883E-02
-2.285184E+00,3.80859E-03
-2.285088E+00,-1.57227E-02
-2.284992E+00,-3.03711E-02
-2.284896E+00,-5.95703E-03
-2.284800E+00,-2.06055E-02
-2.284704E+00,-3.03711E-02
-2.284608E+00,-4.99023E-02
-2.284512E+00,-2.54883E-02
-2.284416E+00,-3.03711E-02
-2.284320E+00,-2.54883E-02
-2.284224E+00,-4.01367E-02
-2.284128E+00,-3.03711E-02
-2.284032E+00,3.80859E-03
-2.283936E+00,-2.06055E-02
-2.283840E+00,-3.52539E-02
-2.283744E+00,-1.57227E-02
-2.283648E+00,-5.95703E-03
-2.283552E+00,3.80859E-03
-2.283456E+00,-5.95703E-03
-2.283360E+00,-1.08398E-02
-2.283264E+00,-1.08398E-02
-2.283168E+00,-2.54883E-02
-2.283072E+00,-2.06055E-02
-2.282976E+00,-1.08398E-02
-2.282880E+00,-3.03711E-02
-2.282784E+00,-1.57227E-02
-2.282688E+00,3.80859E-03
-2.282592E+00,1.35742E-02
-2.282496E+00,2.33398E-02
-2.282400E+00,-2.54883E-02
-2.282304E+00,-4.99023E-02
-2.282208E+00,-3.03711E-02
-2.282112E+00,-4.50195E-02
-2.282016E+00,3.80859E-03
-2.281920E+00,-6.45508E-02
-2.281824E+00,1.35742E-02
-2.281728E+00,2.82227E-02
-2.281632E+00,-1.08398E-02
-2.281536E+00,-5.95703E-03
-2.281440E+00,2.82227E-02
-2.281344E+00,3.80859E-03
-2.281248E+00,3.31055E-02
-2.281152E+00,-1.57227E-02
-2.281056E+00,-1.07422E-03
-2.280960E+00,-5.95703E-03
-2.280864E+00,-2.06055E-02
-2.280768E+00,-1.08398E-02
-2.280672E+00,-4.01367E-02
-2.280576E+00,-1.08398E-02
-2.280480E+00,-1.08398E-02
-2.280384E+00,-2.54883E-02
-2.280288E+00,-3.03711E-02
-2.280192E+00,-2.54883E-02
-2.280096E+00,-2.54883E-02
-2.280000E+00,-3.03711E-02
-2.279904E+00,-4.50195E-02
-2.279808E+00,-1.08398E-02
-2.279712E+00,3.80859E-03
-2.279616E+00,-1.07422E-03
-2.279520E+00,-5.95703E-03
-2.279424E+00,-3.03711E-02
-2.279328E+00,-1.08398E-02
-2.279232E+00,-4.01367E-02
-2.279136E+00,-2.06055E-02
-2.279040E+00,-2.06055E-02
-2.278944E+00,-5.95703E-03
-2.278848E+00,-4.99023E-02
-2.278752E+00,-1.08398E-02
-2.278656E+00,-1.08398E-02
-2.278560E+00,-3.52539E-02
-2.278464E+00,8.69141E-03
-2.278368E+00,1.35742E-02
-2.278272E+00,-1.07422E-03
-2.278176E+00,-1.08398E-02
-2.278080E+00,3.80859E-03
-2.277984E+00,-2.06055E-02
-2.277888E+00,-4.01367E-02
-2.277792E+00,-2.54883E-02
-2.277696E+00,2.82227E-02
-2.277600E+00,-4.01367E-02
-2.277504E+00,2.33398E-02
-2.277408E+00,-3.03711E-02
-2.277312E+00,-1.57227E-02
-2.277216E+00,3.80859E-03
-2.277120E+00,-3.52539E-02
-2.277024E+00,3.80859E-03
-2.276928E+00,-5.95703E-03
-2.276832E+00,8.69141E-03
-2.276736E+00,-1.07422E-03
-2.276640E+00,1.35742E-02
-2.276544E+00,-2.54883E-02
-2.276448E+00,-1.07422E-03
-2.276352E+00,-3.03711E-02
-2.276256E+00,-5.95703E-03
-2.276160E+00,-4.50195E-02
-2.276064E+00,-5.47852E-02
-2.275968E+00,-3.52539E-02
-2.275872E+00,-2.06055E-02
-2.275776E+00,-4.01367E-02
-2.275680E+00,-5.95703E-03
