in s,C1 in V
-2.0903033E+01,5.76172E-02
-2.0902575E+01,6.73828E-02
-2.0902117E+01,6.15234E-02
-2.0901660E+01,5.76172E-02
-2.0901202E+01,5.76172E-02
-2.0900744E+01,6.54297E-02
-2.0900286E+01,4.78516E-02
-2.0899828E+01,5.76172E-02
-2.0899370E+01,6.54297E-02
-2.0898912E+01,6.73828E-02
-2.0898454E+01,6.34766E-02
-2.0897996E+01,5.95703E-02
-2.0897538E+01,6.15234E-02
-2.0897080E+01,6.34766E-02
-2.0896622E+01,7.12891E-02
-2.0896164E+01,6.15234E-02
-2.0895706E+01,6.15234E-02
-2.0895248E+01,6.15234E-02
-2.0894790E+01,5.37109E-02
-2.0894332E+01,6.34766E-02
-2.0893874E+01,7.12891E-02
-2.0893416E+01,6.15234E-02
-2.0892958E+01,6.15234E-02
-2.0892500E+01,6.15234E-02
-2.0892042E+01,5.17578E-02
-2.0891584E+01,6.34766E-02
-2.0891126E+01,7.12891E-02
-2.0890668E+01,6.93359E-02
-2.0890210E+01,5.56641E-02
-2.0889752E+01,5.56641E-02
-2.0889294E+01,5.95703E-02
-2.0888836E+01,5.37109E-02
-2.0888378E+01,5.37109E-02
-2.0887920E+01,5.76172E-02
-2.0887463E+01,5.95703E-02
-2.0887005E+01,5.95703E-02
-2.0886547E+01,5.76172E-02
-2.0886089E+01,6.54297E-02
-2.0885631E+01,6.15234E-02
-2.0885173E+01,6.15234E-02
-2.0884715E+01,6.73828E-02
-2.0884257E+01,5.37109E-02
-2.0883799E+01,5.76172E-02
-2.0883341E+01,5.17578E-02
-2.0882883E+01,6.54297E-02
-2.0882425E+01,5.95703E-02
-2.0881967E+01,5.95703E-02
-2.0881509E+01,5.95703E-02
-2.0881051E+01,5.37109E-02
-2.0880593E+01,6.73828E-02
-2.0880135E+01,4.78516E-02
-2.0879677E+01,4.98047E-02
-2.0879219E+01,6.73828E-02
-2.0878761E+01,6.73828E-02
-2.0878303E+01,5.37109E-02
-2.0877845E+01,6.34766E-02
-2.0877387E+01,4.39453E-02
-2.0876929E+01,5.56641E-02
-2.0876471E+01,5.17578E-02
-2.0876013E+01,7.12891E-02
-2.0875555E+01,5.37109E-02
-2.0875097E+01,6.34766E-02
-2.0874639E+01,6.73828E-02
-2.0874181E+01,5.37109E-02
-2.0873723E+01,5.76172E-02
-2.0873266E+01,6.15234E-02
-2.0872808E+01,6.34766E-02
-2.0872350E+01,5.95703E-02
-2.0871892E+01,5.56641E-02
-2.0871434E+01,5.17578E-02
-2.0870976E+01,6.54297E-02
-2.0870518E+01,6.54297E-02
-2.0870060E+01,6.15234E-02
-2.0869602E+01,6.15234E-02
-2.0869144E+01,5.56641E-02
-2.0868686E+01,4.98047E-02
-2.0868228E+01,5.37109E-02
-2.0867770E+01,5.95703E-02
-2.0867312E+01,5.56641E-02
-2.0866854E+01,6.93359E-02
-2.0866396E+01,7.51953E-02
-2.0865938E+01,4.98047E-02
-2.0865480E+01,5.37109E-02
-2.0865022E+01,5.95703E-02
-2.0864564E+01,6.15234E-02
-2.0864106E+01,6.93359E-02
-2.0863648E+01,6.73828E-02
-2.0863190E+01,6.15234E-02
-2.0862732E+01,5.56641E-02
-2.0862274E+01,5.76172E-02
-2.0861816E+01,4.98047E-02
-2.0861358E+01,6.34766E-02
-2.0860900E+01,6.15234E-02
-2.0860442E+01,6.34766E-02
-2.0859984E+01,7.51953E-02
-2.0859526E+01,6.15234E-02
-2.0859068E+01,4.78516E-02
-2.0858611E+01,6.54297E-02
-2.0858153E+01,6.34766E-02
-2.0857695E+01,4.98047E-02
-2.0857237E+01,4.98047E-02
-2.0856779E+01,4.78516E-02
-2.0856321E+01,6.34766E-02
-2.0855863E+01,6.15234E-02
-2.0855405E+01,5.95703E-02
-2.0854947E+01,5.56641E-02
-2.0854489E+01,5.95703E-02
-2.0854031E+01,5.17578E-02
-2.0853573E+01,4.98047E-02
-2.0853115E+01,5.37109E-02
-2.0852657E+01,5.56641E-02
-2.0852199E+01,6.15234E-02
-2.0851741E+01,5.37109E-02
-2.0851283E+01,5.37109E-02
-2.0850825E+01,5.17578E-02
-2.0850367E+01,6.73828E-02
-2.0849909E+01,6.34766E-02
-2.0849451E+01,5.95703E-02
-2.0848993E+01,5.95703E-02
-2.0848535E+01,6.73828E-02
-2.0848077E+01,6.73828E-02
-2.0847619E+01,6.34766E-02
-2.0847161E+01,4.78516E-02
-2.0846703E+01,5.17578E-02
-2.0846245E+01,4.78516E-02
-2.0845787E+01,6.15234E-02
-2.0845329E+01,7.32422E-02
-2.0844871E+01,6.73828E-02
-2.0844414E+01,5.95703E-02
-2.0843956E+01,6.73828E-02
-2.0843498E+01,6.34766E-02
-2.0843040E+01,5.76172E-02
-2.0842582E+01,7.32422E-02
-2.0842124E+01,6.54297E-02
-2.0841666E+01,4.78516E-02
-2.0841208E+01,5.76172E-02
-2.0840750E+01,5.56641E-02
-2.0840292E+01,5.56641E-02
-2.0839834E+01,4.78516E-02
-2.0839376E+01,6.73828E-02
-2.0838918E+01,6.54297E-02
-2.0838460E+01,5.56641E-02
-2.0838002E+01,6.73828E-02
-2.0837544E+01,4.39453E-02
-2.0837086E+01,5.17578E-02
-2.0836628E+01,5.56641E-02
-2.0836170E+01,4.19922E-02
-2.0835712E+01,5.76172E-02
-2.0835254E+01,6.73828E-02
-2.0834796E+01,5.76172E-02
-2.0834338E+01,6.15234E-02
-2.0833880E+01,7.71484E-02
-2.0833422E+01,5.76172E-02
-2.0832964E+01,6.54297E-02
-2.0832506E+01,6.15234E-02
-2.0832048E+01,7.32422E-02
-2.0831590E+01,4.78516E-02
-2.0831132E+01,6.73828E-02
-2.0830674E+01,6.93359E-02
-2.0830217E+01,6.34766E-02
-2.0829759E+01,5.37109E-02
-2.0829301E+01,7.12891E-02
-2.0828843E+01,6.73828E-02
-2.0828385E+01,4.98047E-02
-2.0827927E+01,6.73828E-02
-2.0827469E+01,7.91016E-02
-2.0827011E+01,5.76172E-02
-2.0826553E+01,5.95703E-02
-2.0826095E+01,6.34766E-02
-2.0825637E+01,5.76172E-02
-2.0825179E+01,5.95703E-02
-2.0824721E+01,5.56641E-02
-2.0824263E+01,6.73828E-02
-2.0823805E+01,4.98047E-02
-2.0823347E+01,6.34766E-02
-2.0822889E+01,6.54297E-02
-2.0822431E+01,5.76172E-02
-2.0821973E+01,5.95703E-02
-2.0821515E+01,5.95703E-02
-2.0821057E+01,6.93359E-02
-2.0820599E+01,7.91016E-02
-2.0820141E+01,6.73828E-02
-2.0819683E+01,4.98047E-02
-2.0819225E+01,6.15234E-02
-2.0818767E+01,6.15234E-02
-2.0818309E+01,5.95703E-02
-2.0817851E+01,4.39453E-02
-2.0817393E+01,5.37109E-02
-2.0816935E+01,5.76172E-02
-2.0816477E+01,5.95703E-02
-2.0816020E+01,6.73828E-02
-2.0815562E+01,7.12891E-02
-2.0815104E+01,6.34766E-02
-2.0814646E+01,5.76172E-02
-2.0814188E+01,5.76172E-02
-2.0813730E+01,5.17578E-02
-2.0813272E+01,5.56641E-02
-2.0812814E+01,7.51953E-02
-2.0812356E+01,5.95703E-02
-2.0811898E+01,6.34766E-02
-2.0811440E+01,6.15234E-02
-2.0810982E+01,6.15234E-02
-2.0810524E+01,6.54297E-02
-2.0810066E+01,5.56641E-02
-2.0809608E+01,7.12891E-02
-2.0809150E+01,6.15234E-02
-2.0808692E+01,4.39453E-02
-2.0808234E+01,4.78516E-02
-2.0807776E+01,5.37109E-02
-2.0807318E+01,6.15234E-02
-2.0806860E+01,6.15234E-02
-2.0806402E+01,6.15234E-02
-2.0805944E+01,5.17578E-02
-2.0805486E+01,5.76172E-02
-2.0805028E+01,6.15234E-02
-2.0804570E+01,5.76172E-02
-2.0804112E+01,5.95703E-02
-2.0803654E+01,5.56641E-02
-2.0803196E+01,5.17578E-02
-2.0802738E+01,5.56641E-02
-2.0802280E+01,5.56641E-02
-2.0801822E+01,4.98047E-02
-2.0801365E+01,7.32422E-02
-2.0800907E+01,6.15234E-02
-2.0800449E+01,6.54297E-02
-2.0799991E+01,6.34766E-02
-2.0799533E+01,5.56641E-02
-2.0799075E+01,6.93359E-02
-2.0798617E+01,6.15234E-02
-2.0798159E+01,7.32422E-02
-2.0797701E+01,5.95703E-02
-2.0797243E+01,6.54297E-02
-2.0796785E+01,7.51953E-02
-2.0796327E+01,5.76172E-02
-2.0795869E+01,5.56641E-02
-2.0795411E+01,4.98047E-02
-2.0794953E+01,6.73828E-02
-2.0794495E+01,5.76172E-02
-2.0794037E+01,5.95703E-02
-2.0793579E+01,5.95703E-02
-2.0793121E+01,5.17578E-02
-2.0792663E+01,5.17578E-02
-2.0792205E+01,4.39453E-02
-2.0791747E+01,5.95703E-02
-2.0791289E+01,5.56641E-02
-2.0790831E+01,5.37109E-02
-2.0790373E+01,6.54297E-02
-2.0789915E+01,5.95703E-02
-2.0789457E+01,6.34766E-02
-2.0788999E+01,6.93359E-02
-2.0788541E+01,6.54297E-02
-2.0788083E+01,5.76172E-02
-2.0787625E+01,5.17578E-02
-2.0787168E+01,5.37109E-02
-2.0786710E+01,5.17578E-02
-2.0786252E+01,5.76172E-02
-2.0785794E+01,6.73828E-02
-2.0785336E+01,6.34766E-02
-2.0784878E+01,6.73828E-02
-2.0784420E+01,4.58984E-02
-2.0783962E+01,6.34766E-02
-2.0783504E+01,6.34766E-02
-2.0783046E+01,5.37109E-02
-2.0782588E+01,4.39453E-02
-2.0782130E+01,6.34766E-02
-2.0781672E+01,5.76172E-02
-2.0781214E+01,5.37109E-02
-2.0780756E+01,6.15234E-02
-2.0780298E+01,5.76172E-02
-2.0779840E+01,6.34766E-02
-2.0779382E+01,5.56641E-02
-2.0778924E+01,5.56641E-02
-2.0778466E+01,6.15234E-02
-2.0778008E+01,6.73828E-02
-2.0777550E+01,6.73828E-02
-2.0777092E+01,6.15234E-02
-2.0776634E+01,5.37109E-02
-2.0776176E+01,7.71484E-02
-2.0775718E+01,6.54297E-02
-2.0775260E+01,8.49609E-02
-2.0774802E+01,6.73828E-02
-2.0774344E+01,6.93359E-02
-2.0773886E+01,7.32422E-02
-2.0773428E+01,5.17578E-02
-2.0772971E+01,6.34766E-02
-2.0772513E+01,6.54297E-02
-2.0772055E+01,6.15234E-02
-2.0771597E+01,5.95703E-02
-2.0771139E+01,5.95703E-02
-2.0770681E+01,6.54297E-02
-2.0770223E+01,5.95703E-02
-2.0769765E+01,4.98047E-02
-2.0769307E+01,4.98047E-02
-2.0768849E+01,5.76172E-02
-2.0768391E+01,3.80859E-02
-2.0767933E+01,5.95703E-02
-2.0767475E+01,6.15234E-02
-2.0767017E+01,4.98047E-02
-2.0766559E+01,4.58984E-02
-2.0766101E+01,4.98047E-02
-2.0765643E+01,6.73828E-02
-2.0765185E+01,5.95703E-02
-2.0764727E+01,5.37109E-02
-2.0764269E+01,6.93359E-02
-2.0763811E+01,5.17578E-02
-2.0763353E+01,6.34766E-02
-2.0762895E+01,6.93359E-02
-2.0762437E+01,7.91016E-02
-2.0761979E+01,5.76172E-02
-2.0761521E+01,6.34766E-02
-2.0761063E+01,6.34766E-02
-2.0760605E+01,6.54297E-02
-2.0760147E+01,5.95703E-02
-2.0759689E+01,6.34766E-02
-2.0759231E+01,7.51953E-02
-2.0758774E+01,6.34766E-02
-2.0758316E+01,8.10547E-02
-2.0757858E+01,5.95703E-02
-2.0757400E+01,6.34766E-02
-2.0756942E+01,5.76172E-02
-2.0756484E+01,7.12891E-02
-2.0756026E+01,6.34766E-02
-2.0755568E+01,5.95703E-02
-2.0755110E+01,6.54297E-02
-2.0754652E+01,5.76172E-02
-2.0754194E+01,6.54297E-02
-2.0753736E+01,6.73828E-02
-2.0753278E+01,5.17578E-02
-2.0752820E+01,5.37109E-02
-2.0752362E+01,5.95703E-02
-2.0751904E+01,6.73828E-02
-2.0751446E+01,5.76172E-02
-2.0750988E+01,6.54297E-02
-2.0750530E+01,5.37109E-02
-2.0750072E+01,6.15234E-02
-2.0749614E+01,6.54297E-02
-2.0749156E+01,4.98047E-02
-2.0748698E+01,6.54297E-02
-2.0748240E+01,5.76172E-02
-2.0747782E+01,5.56641E-02
-2.0747324E+01,6.54297E-02
-2.0746866E+01,5.95703E-02
-2.0746408E+01,5.37109E-02
-2.0745950E+01,6.73828E-02
-2.0745492E+01,6.73828E-02
-2.0745034E+01,5.37109E-02
-2.0744576E+01,6.34766E-02
-2.0744119E+01,5.95703E-02
-2.0743661E+01,6.54297E-02
-2.0743203E+01,4.98047E-02
-2.0742745E+01,6.34766E-02
-2.0742287E+01,7.32422E-02
-2.0741829E+01,6.15234E-02
-2.0741371E+01,6.54297E-02
-2.0740913E+01,5.37109E-02
-2.0740455E+01,6.54297E-02
-2.0739997E+01,5.76172E-02
-2.0739539E+01,5.95703E-02
-2.0739081E+01,6.15234E-02
-2.0738623E+01,5.76172E-02
-2.0738165E+01,6.15234E-02
-2.0737707E+01,5.95703E-02
-2.0737249E+01,5.37109E-02
-2.0736791E+01,5.17578E-02
-2.0736333E+01,5.76172E-02
-2.0735875E+01,6.34766E-02
-2.0735417E+01,5.17578E-02
-2.0734959E+01,6.93359E-02
-2.0734501E+01,6.34766E-02
-2.0734043E+01,6.34766E-02
-2.0733585E+01,5.37109E-02
-2.0733127E+01,6.73828E-02
-2.0732669E+01,4.98047E-02
-2.0732211E+01,6.15234E-02
-2.0731753E+01,6.15234E-02
-2.0731295E+01,6.34766E-02
-2.0730837E+01,5.37109E-02
-2.0730379E+01,6.34766E-02
-2.0729922E+01,8.30078E-02
-2.0729464E+01,5.37109E-02
-2.0729006E+01,5.56641E-02
-2.0728548E+01,6.54297E-02
-2.0728090E+01,9.47266E-02
-2.0727632E+01,6.34766E-02
-2.0727174E+01,5.37109E-02
-2.0726716E+01,6.73828E-02
-2.0726258E+01,4.98047E-02
-2.0725800E+01,7.71484E-02
-2.0725342E+01,6.54297E-02
-2.0724884E+01,6.34766E-02
-2.0724426E+01,4.98047E-02
-2.0723968E+01,7.12891E-02
-2.0723510E+01,4.58984E-02
-2.0723052E+01,5.37109E-02
-2.0722594E+01,7.51953E-02
-2.0722136E+01,3.80859E-02
-2.0721678E+01,6.34766E-02
-2.0721220E+01,8.30078E-02
-2.0720762E+01,5.37109E-02
-2.0720304E+01,7.91016E-02
-2.0719846E+01,6.34766E-02
-2.0719388E+01,6.15234E-02
-2.0718930E+01,7.51953E-02
-2.0718472E+01,6.15234E-02
-2.0718014E+01,4.98047E-02
-2.0717556E+01,6.73828E-02
-2.0717098E+01,6.73828E-02
-2.0716640E+01,5.95703E-02
-2.0716182E+01,6.73828E-02
-2.0715725E+01,6.54297E-02
-2.0715267E+01,6.34766E-02
-2.0714809E+01,6.34766E-02
-2.0714351E+01,5.17578E-02
-2.0713893E+01,6.93359E-02
-2.0713435E+01,5.37109E-02
-2.0712977E+01,7.12891E-02
-2.0712519E+01,6.93359E-02
-2.0712061E+01,6.34766E-02
-2.0711603E+01,5.95703E-02
-2.0711145E+01,5.76172E-02
-2.0710687E+01,5.56641E-02
-2.0710229E+01,5.95703E-02
-2.0709771E+01,6.15234E-02
-2.0709313E+01,4.39453E-02
-2.0708855E+01,6.34766E-02
-2.0708397E+01,5.37109E-02
-2.0707939E+01,6.54297E-02
-2.0707481E+01,5.17578E-02
-2.0707023E+01,5.76172E-02
-2.0706565E+01,5.56641E-02
-2.0706107E+01,6.34766E-02
-2.0705649E+01,5.95703E-02
-2.0705191E+01,7.32422E-02
-2.0704733E+01,7.91016E-02
-2.0704275E+01,6.73828E-02
-2.0703817E+01,6.34766E-02
-2.0703359E+01,4.98047E-02
-2.0702901E+01,7.12891E-02
-2.0702443E+01,6.34766E-02
-2.0701985E+01,6.54297E-02
-2.0701528E+01,5.76172E-02
-2.0701070E+01,5.17578E-02
-2.0700612E+01,6.54297E-02
-2.0700154E+01,5.95703E-02
-2.0699696E+01,6.34766E-02
-2.0699238E+01,6.54297E-02
-2.0698780E+01,5.76172E-02
-2.0698322E+01,6.34766E-02
-2.0697864E+01,5.76172E-02
-2.0697406E+01,6.93359E-02
-2.0696948E+01,6.54297E-02
-2.0696490E+01,6.34766E-02
-2.0696032E+01,7.51953E-02
-2.0695574E+01,5.56641E-02
-2.0695116E+01,5.95703E-02
-2.0694658E+01,6.73828E-02
-2.0694200E+01,6.93359E-02
-2.0693742E+01,6.15234E-02
-2.0693284E+01,7.32422E-02
-2.0692826E+01,6.15234E-02
-2.0692368E+01,5.37109E-02
-2.0691910E+01,6.73828E-02
-2.0691452E+01,6.54297E-02
-2.0690994E+01,5.37109E-02
-2.0690536E+01,5.76172E-02
-2.0690078E+01,5.56641E-02
-2.0689620E+01,7.71484E-02
-2.0689162E+01,6.93359E-02
-2.0688704E+01,4.98047E-02
-2.0688246E+01,5.95703E-02
-2.0687788E+01,6.15234E-02
-2.0687330E+01,5.17578E-02
-2.0686873E+01,5.37109E-02
-2.0686415E+01,5.17578E-02
-2.0685957E+01,7.51953E-02
-2.0685499E+01,7.71484E-02
-2.0685041E+01,6.34766E-02
-2.0684583E+01,5.37109E-02
-2.0684125E+01,6.34766E-02
-2.0683667E+01,5.95703E-02
-2.0683209E+01,7.32422E-02
-2.0682751E+01,6.93359E-02
-2.0682293E+01,6.15234E-02
-2.0681835E+01,7.32422E-02
-2.0681377E+01,5.76172E-02
-2.0680919E+01,7.32422E-02
-2.0680461E+01,6.34766E-02
-2.0680003E+01,6.73828E-02
-2.0679545E+01,5.95703E-02
-2.0679087E+01,6.15234E-02
-2.0678629E+01,6.15234E-02
-2.0678171E+01,7.12891E-02
-2.0677713E+01,6.34766E-02
-2.0677255E+01,6.93359E-02
-2.0676797E+01,6.73828E-02
-2.0676339E+01,6.93359E-02
-2.0675881E+01,7.71484E-02
-2.0675423E+01,6.15234E-02
-2.0674965E+01,7.32422E-02
-2.0674507E+01,7.12891E-02
-2.0674049E+01,7.51953E-02
-2.0673591E+01,4.19922E-02
-2.0673133E+01,6.73828E-02
-2.0672676E+01,7.12891E-02
-2.0672218E+01,5.76172E-02
-2.0671760E+01,6.34766E-02
-2.0671302E+01,5.56641E-02
-2.0670844E+01,6.15234E-02
-2.0670386E+01,5.76172E-02
-2.0669928E+01,5.17578E-02
-2.0669470E+01,4.58984E-02
-2.0669012E+01,4.98047E-02
-2.0668554E+01,5.95703E-02
-2.0668096E+01,4.58984E-02
-2.0667638E+01,7.12891E-02
-2.0667180E+01,5.17578E-02
-2.0666722E+01,6.93359E-02
-2.0666264E+01,6.15234E-02
-2.0665806E+01,6.54297E-02
-2.0665348E+01,7.51953E-02
-2.0664890E+01,5.37109E-02
-2.0664432E+01,6.73828E-02
-2.0663974E+01,4.78516E-02
-2.0663516E+01,7.12891E-02
-2.0663058E+01,8.30078E-02
-2.0662600E+01,7.51953E-02
-2.0662142E+01,7.32422E-02
-2.0661684E+01,5.37109E-02
-2.0661226E+01,6.54297E-02
-2.0660768E+01,6.34766E-02
-2.0660310E+01,5.76172E-02
-2.0659852E+01,7.32422E-02
-2.0659394E+01,5.76172E-02
-2.0658936E+01,6.73828E-02
-2.0658479E+01,6.15234E-02
-2.0658021E+01,7.12891E-02
-2.0657563E+01,6.34766E-02
-2.0657105E+01,6.73828E-02
-2.0656647E+01,6.15234E-02
-2.0656189E+01,7.71484E-02
-2.0655731E+01,7.12891E-02
-2.0655273E+01,6.93359E-02
-2.0654815E+01,6.54297E-02
-2.0654357E+01,7.12891E-02
-2.0653899E+01,5.76172E-02
-2.0653441E+01,5.95703E-02
-2.0652983E+01,6.73828E-02
-2.0652525E+01,6.93359E-02
-2.0652067E+01,5.76172E-02
-2.0651609E+01,6.15234E-02
-2.0651151E+01,5.76172E-02
-2.0650693E+01,6.34766E-02
-2.0650235E+01,6.34766E-02
-2.0649777E+01,6.34766E-02
-2.0649319E+01,5.37109E-02
-2.0648861E+01,5.56641E-02
-2.0648403E+01,5.37109E-02
-2.0647945E+01,7.12891E-02
-2.0647487E+01,6.34766E-02
-2.0647029E+01,5.95703E-02
-2.0646571E+01,4.78516E-02
-2.0646113E+01,6.34766E-02
-2.0645655E+01,7.91016E-02
-2.0645197E+01,5.95703E-02
-2.0644739E+01,5.56641E-02
-2.0644282E+01,6.15234E-02
-2.0643824E+01,6.73828E-02
-2.0643366E+01,6.15234E-02
-2.0642908E+01,5.95703E-02
-2.0642450E+01,6.73828E-02
-2.0641992E+01,6.73828E-02
-2.0641534E+01,6.34766E-02
-2.0641076E+01,5.76172E-02
-2.0640618E+01,5.95703E-02
-2.0640160E+01,7.12891E-02
-2.0639702E+01,7.12891E-02
-2.0639244E+01,5.37109E-02
-2.0638786E+01,6.73828E-02
-2.0638328E+01,6.15234E-02
-2.0637870E+01,6.73828E-02
-2.0637412E+01,5.76172E-02
-2.0636954E+01,8.30078E-02
-2.0636496E+01,4.78516E-02
-2.0636038E+01,5.17578E-02
-2.0635580E+01,5.76172E-02
-2.0635122E+01,8.10547E-02
-2.0634664E+01,5.37109E-02
-2.0634206E+01,4.39453E-02
-2.0633748E+01,6.34766E-02
-2.0633290E+01,5.95703E-02
-2.0632832E+01,8.30078E-02
-2.0632374E+01,5.56641E-02
-2.0631916E+01,5.17578E-02
-2.0631458E+01,6.54297E-02
-2.0631000E+01,7.51953E-02
-2.0630542E+01,6.73828E-02
-2.0630084E+01,6.54297E-02
-2.0629627E+01,7.32422E-02
-2.0629169E+01,6.15234E-02
-2.0628711E+01,5.37109E-02
-2.0628253E+01,5.56641E-02
-2.0627795E+01,4.78516E-02
-2.0627337E+01,6.54297E-02
-2.0626879E+01,5.76172E-02
-2.0626421E+01,5.76172E-02
-2.0625963E+01,5.56641E-02
-2.0625505E+01,6.34766E-02
-2.0625047E+01,6.34766E-02
-2.0624589E+01,7.32422E-02
-2.0624131E+01,5.95703E-02
-2.0623673E+01,5.56641E-02
-2.0623215E+01,5.95703E-02
-2.0622757E+01,6.34766E-02
-2.0622299E+01,6.73828E-02
-2.0621841E+01,7.51953E-02
-2.0621383E+01,6.93359E-02
-2.0620925E+01,7.32422E-02
-2.0620467E+01,5.95703E-02
-2.0620009E+01,6.73828E-02
-2.0619551E+01,6.54297E-02
-2.0619093E+01,6.73828E-02
-2.0618635E+01,5.76172E-02
-2.0618177E+01,6.73828E-02
-2.0617719E+01,5.95703E-02
-2.0617261E+01,7.32422E-02
-2.0616803E+01,7.71484E-02
-2.0616345E+01,5.56641E-02
-2.0615887E+01,4.39453E-02
-2.0615430E+01,5.56641E-02
-2.0614972E+01,7.32422E-02
-2.0614514E+01,6.15234E-02
-2.0614056E+01,6.73828E-02
-2.0613598E+01,6.54297E-02
-2.0613140E+01,6.34766E-02
-2.0612682E+01,6.73828E-02
-2.0612224E+01,6.93359E-02
-2.0611766E+01,7.32422E-02
-2.0611308E+01,5.95703E-02
-2.0610850E+01,5.37109E-02
-2.0610392E+01,6.73828E-02
-2.0609934E+01,5.95703E-02
-2.0609476E+01,5.95703E-02
-2.0609018E+01,5.37109E-02
-2.0608560E+01,6.15234E-02
-2.0608102E+01,6.15234E-02
-2.0607644E+01,5.95703E-02
-2.0607186E+01,5.95703E-02
-2.0606728E+01,6.54297E-02
-2.0606270E+01,7.32422E-02
-2.0605812E+01,6.15234E-02
-2.0605354E+01,5.76172E-02
-2.0604896E+01,6.15234E-02
-2.0604438E+01,5.56641E-02
-2.0603980E+01,7.12891E-02
-2.0603522E+01,6.54297E-02
-2.0603064E+01,5.95703E-02
-2.0602606E+01,6.73828E-02
-2.0602148E+01,6.93359E-02
-2.0601690E+01,6.73828E-02
-2.0601233E+01,6.15234E-02
-2.0600775E+01,6.54297E-02
-2.0600317E+01,6.73828E-02
-2.0599859E+01,6.15234E-02
-2.0599401E+01,7.12891E-02
-2.0598943E+01,7.71484E-02
-2.0598485E+01,6.15234E-02
-2.0598027E+01,6.54297E-02
-2.0597569E+01,6.54297E-02
-2.0597111E+01,5.17578E-02
-2.0596653E+01,6.15234E-02
-2.0596195E+01,7.51953E-02
-2.0595737E+01,7.12891E-02
-2.0595279E+01,6.73828E-02
-2.0594821E+01,6.15234E-02
-2.0594363E+01,5.95703E-02
-2.0593905E+01,6.93359E-02
-2.0593447E+01,6.15234E-02
-2.0592989E+01,8.49609E-02
-2.0592531E+01,6.34766E-02
-2.0592073E+01,5.76172E-02
-2.0591615E+01,6.54297E-02
-2.0591157E+01,6.93359E-02
-2.0590699E+01,7.51953E-02
-2.0590241E+01,6.73828E-02
-2.0589783E+01,5.17578E-02
-2.0589325E+01,6.54297E-02
-2.0588867E+01,5.37109E-02
-2.0588409E+01,6.73828E-02
-2.0587951E+01,6.73828E-02
-2.0587493E+01,6.93359E-02
-2.0587036E+01,6.15234E-02
-2.0586578E+01,6.73828E-02
-2.0586120E+01,5.37109E-02
-2.0585662E+01,7.12891E-02
-2.0585204E+01,6.34766E-02
-2.0584746E+01,5.76172E-02
-2.0584288E+01,6.54297E-02
-2.0583830E+01,6.54297E-02
-2.0583372E+01,6.15234E-02
-2.0582914E+01,6.34766E-02
-2.0582456E+01,5.76172E-02
-2.0581998E+01,6.15234E-02
-2.0581540E+01,6.34766E-02
-2.0581082E+01,6.73828E-02
-2.0580624E+01,6.15234E-02
-2.0580166E+01,8.10547E-02
-2.0579708E+01,7.32422E-02
-2.0579250E+01,6.15234E-02
-2.0578792E+01,6.73828E-02
-2.0578334E+01,6.73828E-02
-2.0577876E+01,5.56641E-02
-2.0577418E+01,6.34766E-02
-2.0576960E+01,6.54297E-02
-2.0576502E+01,7.51953E-02
-2.0576044E+01,6.34766E-02
-2.0575586E+01,5.56641E-02
-2.0575128E+01,7.12891E-02
-2.0574670E+01,5.95703E-02
-2.0574212E+01,6.54297E-02
-2.0573754E+01,6.54297E-02
-2.0573296E+01,5.37109E-02
-2.0572838E+01,7.12891E-02
-2.0572381E+01,7.12891E-02
-2.0571923E+01,5.37109E-02
-2.0571465E+01,4.98047E-02
-2.0571007E+01,6.15234E-02
-2.0570549E+01,5.37109E-02
-2.0570091E+01,5.95703E-02
-2.0569633E+01,7.91016E-02
-2.0569175E+01,6.93359E-02
-2.0568717E+01,7.32422E-02
-2.0568259E+01,5.37109E-02
-2.0567801E+01,6.34766E-02
-2.0567343E+01,6.34766E-02
-2.0566885E+01,6.34766E-02
-2.0566427E+01,6.54297E-02
-2.0565969E+01,6.15234E-02
-2.0565511E+01,6.15234E-02
-2.0565053E+01,5.76172E-02
-2.0564595E+01,6.54297E-02
-2.0564137E+01,4.78516E-02
-2.0563679E+01,5.56641E-02
-2.0563221E+01,7.51953E-02
-2.0562763E+01,7.71484E-02
-2.0562305E+01,4.58984E-02
-2.0561847E+01,6.34766E-02
-2.0561389E+01,7.32422E-02
-2.0560931E+01,6.93359E-02
-2.0560473E+01,8.10547E-02
-2.0560015E+01,6.73828E-02
-2.0559557E+01,6.73828E-02
-2.0559099E+01,6.34766E-02
-2.0558641E+01,6.15234E-02
-2.0558184E+01,7.32422E-02
-2.0557726E+01,6.73828E-02
-2.0557268E+01,5.37109E-02
-2.0556810E+01,4.58984E-02
-2.0556352E+01,5.95703E-02
-2.0555894E+01,6.73828E-02
-2.0555436E+01,6.15234E-02
-2.0554978E+01,6.34766E-02
-2.0554520E+01,7.51953E-02
-2.0554062E+01,7.51953E-02
-2.0553604E+01,6.73828E-02
-2.0553146E+01,7.51953E-02
-2.0552688E+01,5.95703E-02
-2.0552230E+01,6.73828E-02
-2.0551772E+01,6.34766E-02
-2.0551314E+01,6.15234E-02
-2.0550856E+01,5.95703E-02
-2.0550398E+01,5.37109E-02
-2.0549940E+01,6.93359E-02
-2.0549482E+01,6.15234E-02
-2.0549024E+01,6.93359E-02
-2.0548566E+01,5.17578E-02
-2.0548108E+01,7.32422E-02
-2.0547650E+01,6.73828E-02
